protein_group,precursor_num,scan_num
sp|P19012|K1C15_HUMAN,1,1
sp|P19338|NUCL_HUMAN,7,9
sp|P19823|ITIH2_HUMAN,3,4
sp|P20042|IF2B_HUMAN,2,2
sp|P20290|BTF3_HUMAN,1,1
sp|P20336|RAB3A_HUMAN,1,1
sp|P20339|RAB5A_HUMAN;sp|P51148|RAB5C_HUMAN;sp|P61020|RAB5B_HUMAN,1,1
sp|P20618|PSB1_HUMAN,2,3
sp|P20645|MPRD_HUMAN,1,1
sp|P20700|LMNB1_HUMAN,2,2
sp|P21266|GSTM3_HUMAN,1,1
sp|P21291|CSRP1_HUMAN,1,1
sp|P21333|FLNA_HUMAN,33,35
sp|P21554|CNR1_HUMAN,1,1
sp|P21796|VDAC1_HUMAN,4,4
sp|P21926|CD9_HUMAN,1,1
sp|P21980|TGM2_HUMAN,1,1
sp|P22087|FBRL_HUMAN,4,4
sp|P22090|RS4Y1_HUMAN;sp|P62701|RS4X_HUMAN,2,2
sp|P22090|RS4Y1_HUMAN;sp|P62701|RS4X_HUMAN;sp|Q8TD47|RS4Y2_HUMAN,2,2
sp|P22102|PUR2_HUMAN,2,2
sp|P22105|TENX_HUMAN,1,1
sp|P22234|PUR6_HUMAN,2,2
sp|P22307|SCP2_HUMAN,2,2
sp|P22314|UBA1_HUMAN,15,16
sp|P22626|ROA2_HUMAN,10,12
sp|P22695|QCR2_HUMAN,1,1
sp|P23246|SFPQ_HUMAN,3,3
sp|P23284|PPIB_HUMAN,4,6
sp|P23396|RS3_HUMAN,8,12
sp|P23526|SAHH_HUMAN,5,5
sp|P23528|COF1_HUMAN,5,5
sp|P23528|COF1_HUMAN;sp|Q9Y281|COF2_HUMAN,1,1
sp|P23588|IF4B_HUMAN,2,2
sp|P23921|RIR1_HUMAN,2,2
sp|P24534|EF1B_HUMAN,1,2
sp|P24539|AT5F1_HUMAN,2,2
sp|P24666|PPAC_HUMAN,1,1
sp|P25205|MCM3_HUMAN,4,4
sp|P25398|RS12_HUMAN,3,3
sp|P25685|DNJB1_HUMAN,2,2
sp|P25705|ATPA_HUMAN,7,9
sp|P25786|PSA1_HUMAN,2,2
sp|P25787|PSA2_HUMAN,1,1
sp|P25788|PSA3_HUMAN,2,2
sp|P25789|PSA4_HUMAN,2,2
sp|P25815|S100P_HUMAN,1,1
sp|P25940|CO5A3_HUMAN,1,1
sp|P26038|MOES_HUMAN,4,4
sp|P26196|DDX6_HUMAN,1,1
sp|P26373|RL13_HUMAN,4,4
sp|P26447|S10A4_HUMAN,3,4
sp|P26599|PTBP1_HUMAN,3,3
sp|P26639|SYTC_HUMAN,4,4
sp|P26641|EF1G_HUMAN,8,9
sp|P27348|1433T_HUMAN,1,1
sp|P27348|1433T_HUMAN;sp|P31946|1433B_HUMAN;sp|P31947|1433S_HUMAN;sp|P61981|1433G_HUMAN;sp|P62258|1433E_HUMAN;sp|P63104|1433Z_HUMAN;sp|Q04917|1433F_HUMAN,2,4
sp|P27635|RL10_HUMAN,1,1
sp|P27635|RL10_HUMAN;sp|Q96L21|RL10L_HUMAN,1,1
sp|P27708|PYR1_HUMAN;sp|P31327|CPSM_HUMAN,1,1
sp|P27797|CALR_HUMAN,3,3
sp|P27816|MAP4_HUMAN,4,4
sp|P27824|CALX_HUMAN,3,4
sp|P28066|PSA5_HUMAN,3,4
sp|P28074|PSB5_HUMAN,2,2
sp|P28749|RBL1_HUMAN,1,1
sp|P29401|TKT_HUMAN,9,14
sp|P29692|EF1D_HUMAN,4,5
sp|P30040|ERP29_HUMAN,3,3
sp|P30041|PRDX6_HUMAN,3,4
sp|P30044|PRDX5_HUMAN,4,7
sp|P30048|PRDX3_HUMAN,2,2
sp|P30050|RL12_HUMAN,7,7
sp|P30084|ECHM_HUMAN,1,1
sp|P30085|KCY_HUMAN,1,1
sp|P30086|PEBP1_HUMAN,5,7
sp|P30101|PDIA3_HUMAN,4,6
sp|P30153|2AAA_HUMAN,1,1
sp|P30520|PURA2_HUMAN,1,1
sp|P30740|ILEU_HUMAN,2,2
sp|P30876|RPB2_HUMAN,1,1
sp|P31150|GDIA_HUMAN;sp|P50395|GDIB_HUMAN,1,1
sp|P31153|METK2_HUMAN,3,4
sp|P31153|METK2_HUMAN;sp|Q00266|METK1_HUMAN,1,1
sp|P31327|CPSM_HUMAN,12,16
sp|P31689|DNJA1_HUMAN,3,3
sp|P31930|QCR1_HUMAN,1,1
sp|P31939|PUR9_HUMAN,1,1
sp|P31943|HNRH1_HUMAN,1,1
sp|P31943|HNRH1_HUMAN;sp|P52597|HNRPF_HUMAN,3,3
sp|P31943|HNRH1_HUMAN;sp|P52597|HNRPF_HUMAN;sp|P55795|HNRH2_HUMAN,2,2
sp|P31943|HNRH1_HUMAN;sp|P55795|HNRH2_HUMAN,2,2
sp|P31947|1433S_HUMAN,1,1
sp|P31948|STIP1_HUMAN,6,7
sp|P32119|PRDX2_HUMAN,2,2
sp|P32119|PRDX2_HUMAN;sp|Q06830|PRDX1_HUMAN,1,1
sp|P32969|RL9_HUMAN,1,1
sp|P33176|KINH_HUMAN,1,1
sp|P33316|DUT_HUMAN,1,1
sp|P33991|MCM4_HUMAN,2,2
sp|P33992|MCM5_HUMAN,1,1
sp|P33993|MCM7_HUMAN,2,2
sp|P34897|GLYM_HUMAN,6,6
sp|P34931|HS71L_HUMAN,2,2
sp|P34932|HSP74_HUMAN,2,2
sp|P35232|PHB1_HUMAN,1,1
sp|P35237|SPB6_HUMAN,2,2
sp|P35268|RL22_HUMAN,2,2
sp|P35579|MYH9_HUMAN,8,8
sp|P35579|MYH9_HUMAN;sp|P35580|MYH10_HUMAN,1,1
sp|P35579|MYH9_HUMAN;sp|P35580|MYH10_HUMAN;sp|P35749|MYH11_HUMAN;sp|Q7Z406|MYH14_HUMAN,1,1
sp|P35606|COPB2_HUMAN,1,1
sp|P35613|BASI_HUMAN,2,2
sp|P35637|FUS_HUMAN;sp|Q92804|RBP56_HUMAN,1,1
sp|P35659|DEK_HUMAN,1,1
sp|P36542|ATPG_HUMAN,3,3
sp|P36578|RL4_HUMAN,5,7
sp|P36776|LONM_HUMAN,1,1
sp|P36873|PP1G_HUMAN,1,1
sp|P36873|PP1G_HUMAN;sp|P62136|PP1A_HUMAN,1,1
sp|P36873|PP1G_HUMAN;sp|P62136|PP1A_HUMAN;sp|P62140|PP1B_HUMAN,2,2
sp|P36897|TGFR1_HUMAN,1,1
sp|P36952|SPB5_HUMAN,8,8
sp|P36955|PEDF_HUMAN,3,4
sp|P37108|SRP14_HUMAN,1,2
sp|P37802|TAGL2_HUMAN,2,2
sp|P37837|TALDO_HUMAN,1,1
sp|P38117|ETFB_HUMAN,4,4
sp|P38159|RBMX_HUMAN;sp|Q96E39|RMXL1_HUMAN,1,2
sp|P38606|VATA_HUMAN,1,1
sp|P38646|GRP75_HUMAN,12,15
sp|P39019|RS19_HUMAN,1,1
sp|P39023|RL3_HUMAN,4,4
sp|P39687|AN32A_HUMAN,2,3
sp|P39687|AN32A_HUMAN;sp|Q92688|AN32B_HUMAN,3,3
sp|P39748|FEN1_HUMAN,1,1
sp|P40227|TCPZ_HUMAN,3,3
sp|P40261|NNMT_HUMAN,2,2
sp|P40429|RL13A_HUMAN,1,1
sp|P40429|RL13A_HUMAN;sp|Q6NVV1|R13P3_HUMAN,1,1
sp|P40925|MDHC_HUMAN,2,2
sp|P40926|MDHM_HUMAN,4,4
sp|P40939|ECHA_HUMAN,1,1
sp|P41091|IF2G_HUMAN,1,1
sp|P41091|IF2G_HUMAN;sp|Q2VIR3|IF2GL_HUMAN,5,5
sp|P41218|MNDA_HUMAN,1,1
sp|P41236|IPP2_HUMAN;sp|Q6NXS1|IPP2B_HUMAN,1,1
sp|P41250|GARS_HUMAN,2,2
sp|P41252|SYIC_HUMAN,5,5
sp|P42025|ACTY_HUMAN;sp|P61163|ACTZ_HUMAN,1,1
sp|P42166|LAP2A_HUMAN,1,1
sp|P42166|LAP2A_HUMAN;sp|P42167|LAP2B_HUMAN,2,2
sp|P42167|LAP2B_HUMAN,1,1
sp|P42285|MTREX_HUMAN,1,1
sp|P42677|RS27_HUMAN;sp|Q71UM5|RS27L_HUMAN,1,1
sp|P42704|LPPRC_HUMAN,2,2
sp|P42765|THIM_HUMAN,3,3
sp|P42766|RL35_HUMAN,1,1
sp|P43243|MATR3_HUMAN,4,4
sp|P43487|RANG_HUMAN,1,1
sp|P43490|NAMPT_HUMAN,2,2
sp|P43686|PRS6B_HUMAN,1,1
sp|P43897|EFTS_HUMAN,1,1
sp|P45880|VDAC2_HUMAN,5,5
sp|P46060|RAGP1_HUMAN,1,1
sp|P46087|NOP2_HUMAN,3,3
sp|P46776|RL27A_HUMAN,2,2
sp|P46777|RL5_HUMAN,3,3
sp|P46778|RL21_HUMAN,2,2
sp|P46781|RS9_HUMAN,6,6
sp|P46940|IQGA1_HUMAN,8,8
sp|P47755|CAZA2_HUMAN;sp|P52907|CAZA1_HUMAN,1,1
sp|P47756|CAPZB_HUMAN,5,5
sp|P48047|ATPO_HUMAN,3,3
sp|P48556|PSMD8_HUMAN,1,1
sp|P48643|TCPE_HUMAN,3,3
sp|P48681|NEST_HUMAN,1,1
sp|P49006|MRP_HUMAN,1,1
sp|P49189|AL9A1_HUMAN,2,2
sp|P49257|LMAN1_HUMAN,1,1
sp|P49321|NASP_HUMAN,4,4
sp|P49327|FAS_HUMAN,9,10
sp|P49368|TCPG_HUMAN,4,4
sp|P49411|EFTU_HUMAN,5,5
sp|P49588|SYAC_HUMAN,3,4
sp|P49736|MCM2_HUMAN,2,2
sp|P49748|ACADV_HUMAN,4,4
sp|P49756|RBM25_HUMAN,1,1
sp|P49773|HINT1_HUMAN,1,1
sp|P49915|GUAA_HUMAN,4,4
sp|P50213|IDH3A_HUMAN,1,1
sp|P50395|GDIB_HUMAN,2,2
sp|P50402|EMD_HUMAN,1,1
sp|P50454|SERPH_HUMAN,4,4
sp|P50502|F10A1_HUMAN;sp|Q8IZP2|ST134_HUMAN;sp|Q8NFI4|F10A5_HUMAN,1,1
sp|P50914|RL14_HUMAN,1,1
sp|P50990|TCPQ_HUMAN,6,6
sp|P50991|TCPD_HUMAN,4,4
sp|P51149|RAB7A_HUMAN,3,3
sp|P51571|SSRD_HUMAN,1,1
sp|P51659|DHB4_HUMAN,1,1
sp|P51841|GUC2F_HUMAN;sp|Q02846|GUC2D_HUMAN,1,1
sp|P51858|HDGF_HUMAN,1,1
sp|P51991|ROA3_HUMAN,1,1
sp|P52209|6PGD_HUMAN,1,1
sp|P52272|HNRPM_HUMAN,3,3
sp|P52292|IMA1_HUMAN,1,1
sp|P52565|GDIR1_HUMAN,2,3
sp|P52597|HNRPF_HUMAN,1,1
sp|P52788|SPSY_HUMAN,1,1
sp|P52790|HXK3_HUMAN,1,1
sp|P52815|RM12_HUMAN,1,1
sp|P52888|THOP1_HUMAN,1,1
sp|P52907|CAZA1_HUMAN,1,1
sp|P53396|ACLY_HUMAN,3,3
sp|P53618|COPB_HUMAN,1,1
sp|P53621|COPA_HUMAN,3,3
sp|P53675|CLH2_HUMAN;sp|Q00610|CLH1_HUMAN,2,3
sp|P53985|MOT1_HUMAN,1,1
sp|P53999|TCP4_HUMAN,1,2
sp|P54136|SYRC_HUMAN,1,1
sp|P54577|SYYC_HUMAN,3,3
sp|P54619|AAKG1_HUMAN,1,1
sp|P54652|HSP72_HUMAN,1,1
sp|P54709|AT1B3_HUMAN,1,1
sp|P54727|RD23B_HUMAN,1,1
sp|P54819|KAD2_HUMAN,1,1
sp|P55060|XPO2_HUMAN,2,2
sp|P55072|TERA_HUMAN,8,9
sp|P55084|ECHB_HUMAN,1,1
sp|P55209|NP1L1_HUMAN,1,1
sp|P55209|NP1L1_HUMAN;sp|Q99733|NP1L4_HUMAN,1,1
sp|P55263|ADK_HUMAN,1,1
sp|P55265|DSRAD_HUMAN,2,2
sp|P55769|NH2L1_HUMAN,5,5
sp|P55786|PSA_HUMAN,2,2
sp|P55884|EIF3B_HUMAN,1,1
sp|P56182|RRP1_HUMAN,1,1
sp|P56211|ARP19_HUMAN,1,1
sp|P56385|ATP5I_HUMAN,1,1
sp|P56537|IF6_HUMAN,1,1
sp|P57721|PCBP3_HUMAN;sp|Q15365|PCBP1_HUMAN;sp|Q15366|PCBP2_HUMAN,1,1
sp|P58546|MTPN_HUMAN,1,1
sp|P59998|ARPC4_HUMAN,1,1
sp|P60174|TPIS_HUMAN,5,6
sp|P60660|MYL6_HUMAN,2,2
sp|P60709|ACTB_HUMAN;sp|P62736|ACTA_HUMAN;sp|P63261|ACTG_HUMAN;sp|P63267|ACTH_HUMAN;sp|P68032|ACTC_HUMAN;sp|P68133|ACTS_HUMAN,1,5
sp|P60709|ACTB_HUMAN;sp|P62736|ACTA_HUMAN;sp|P63261|ACTG_HUMAN;sp|P63267|ACTH_HUMAN;sp|P68032|ACTC_HUMAN;sp|P68133|ACTS_HUMAN;sp|Q562R1|ACTBL_HUMAN,1,5
sp|P60709|ACTB_HUMAN;sp|P63261|ACTG_HUMAN,8,22
sp|P60709|ACTB_HUMAN;sp|P63261|ACTG_HUMAN;sp|Q6S8J3|POTEE_HUMAN,1,3
sp|P60842|IF4A1_HUMAN,6,8
sp|P60842|IF4A1_HUMAN;sp|Q14240|IF4A2_HUMAN,3,3
sp|P60866|RS20_HUMAN,1,2
sp|P60900|PSA6_HUMAN,2,2
sp|P60903|S10AA_HUMAN,1,2
sp|P61081|UBC12_HUMAN,1,1
sp|P61158|ARP3_HUMAN,1,1
sp|P61160|ARP2_HUMAN,4,4
sp|P61201|CSN2_HUMAN,1,1
sp|P61204|ARF3_HUMAN;sp|P84077|ARF1_HUMAN,1,1
sp|P61224|RAP1B_HUMAN;sp|P62834|RAP1A_HUMAN,1,1
sp|P61247|RS3A_HUMAN,4,4
sp|P61254|RL26_HUMAN;sp|Q9UNX3|RL26L_HUMAN,1,1
sp|P61289|PSME3_HUMAN,1,1
sp|P61353|RL27_HUMAN,5,5
sp|P61604|CH10_HUMAN,1,1
sp|P61970|NTF2_HUMAN,2,2
sp|P61978|HNRPK_HUMAN,4,8
sp|P61981|1433G_HUMAN,1,1
sp|P62140|PP1B_HUMAN,2,2
sp|P62191|PRS4_HUMAN,2,2
sp|P62195|PRS8_HUMAN,2,2
sp|P62241|RS8_HUMAN,6,7
sp|P62244|RS15A_HUMAN,1,1
sp|P62249|RS16_HUMAN,5,6
sp|P62258|1433E_HUMAN,1,1
sp|P62263|RS14_HUMAN,3,6
sp|P62266|RS23_HUMAN,2,4
sp|P62277|RS13_HUMAN,4,5
sp|P62280|RS11_HUMAN,4,6
sp|P62304|RUXE_HUMAN,1,1
sp|P62316|SMD2_HUMAN,2,2
sp|P62318|SMD3_HUMAN,2,3
sp|P62424|RL7A_HUMAN,4,5
sp|P62491|RB11A_HUMAN;sp|Q15907|RB11B_HUMAN,1,1
sp|P62495|ERF1_HUMAN,2,2
sp|P62701|RS4X_HUMAN,4,5
sp|P62736|ACTA_HUMAN;sp|P63267|ACTH_HUMAN;sp|P68032|ACTC_HUMAN,2,2
sp|P62750|RL23A_HUMAN,2,4
sp|P62753|RS6_HUMAN,2,4
sp|P62805|H4_HUMAN,8,25
sp|P62826|RAN_HUMAN,3,4
sp|P62829|RL23_HUMAN,1,1
sp|P62834|RAP1A_HUMAN,1,1
sp|P62841|RS15_HUMAN,1,1
sp|P62847|RS24_HUMAN,1,1
sp|P62851|RS25_HUMAN,3,3
sp|P62857|RS28_HUMAN,1,2
sp|P62861|RS30_HUMAN,1,1
sp|P62888|RL30_HUMAN,3,3
sp|P62906|RL10A_HUMAN,3,4
sp|P62910|RL32_HUMAN,3,3
sp|P62913|RL11_HUMAN,2,3
sp|P62917|RL8_HUMAN,2,2
sp|P62937|PPIA_HUMAN,7,9
sp|P62937|PPIA_HUMAN;sp|Q9Y536|PAL4A_HUMAN,2,5
sp|P62979|RS27A_HUMAN,1,1
sp|P63010|AP2B1_HUMAN;sp|Q10567|AP1B1_HUMAN,1,1
sp|P63104|1433Z_HUMAN,4,4
sp|P63151|2ABA_HUMAN;sp|Q66LE6|2ABD_HUMAN,1,1
sp|P63173|RL38_HUMAN,2,2
sp|P63220|RS21_HUMAN,2,2
sp|P63241|IF5A1_HUMAN,2,2
sp|P63241|IF5A1_HUMAN;sp|Q6IS14|IF5AL_HUMAN;sp|Q9GZV4|IF5A2_HUMAN,5,6
sp|P63244|RACK1_HUMAN,2,4
sp|P63279|UBC9_HUMAN,2,2
sp|P67809|YBOX1_HUMAN,2,2
sp|P68104|EF1A1_HUMAN;sp|Q05639|EF1A2_HUMAN;sp|Q5VTE0|EF1A3_HUMAN,4,10
sp|P68104|EF1A1_HUMAN;sp|Q5VTE0|EF1A3_HUMAN,4,7
sp|P68363|TBA1B_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9BQE3|TBA1C_HUMAN,3,5
sp|P68366|TBA4A_HUMAN,2,2
sp|P68371|TBB4B_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,1,1
sp|P68431|H31_HUMAN;sp|P84243|H33_HUMAN;sp|Q16695|H31T_HUMAN;sp|Q5TEC6|H37_HUMAN;sp|Q6NXT2|H3C_HUMAN;sp|Q71DI3|H32_HUMAN,1,52
sp|P69905|HBA_HUMAN,4,5
sp|P78347|GTF2I_HUMAN,1,1
sp|P78371|TCPB_HUMAN,8,8
sp|P78417|GSTO1_HUMAN,2,2
sp|P78527|PRKDC_HUMAN,18,18
sp|P80723|BASP1_HUMAN,3,3
sp|P81605|DCD_HUMAN,1,1
sp|P82970|HMGN5_HUMAN,1,1
sp|P83731|RL24_HUMAN,3,3
sp|P84098|RL19_HUMAN,1,1
sp|P84103|SRSF3_HUMAN,1,1
sp|P84103|SRSF3_HUMAN;sp|Q16629|SRSF7_HUMAN,2,2
sp|Q00325|S25A3_HUMAN,1,1
sp|Q00341|VIGLN_HUMAN,1,1
sp|Q00610|CLH1_HUMAN,8,8
sp|Q00688|FKBP3_HUMAN,1,1
sp|Q00839|HNRPU_HUMAN,10,13
sp|Q01082|SPTB2_HUMAN,4,4
sp|Q01105|SET_HUMAN,1,2
sp|Q01130|SRSF2_HUMAN;sp|Q9BRL6|SRSF8_HUMAN,1,1
sp|Q01469|FABP5_HUMAN,1,1
sp|Q01518|CAP1_HUMAN,2,2
sp|Q01650|LAT1_HUMAN;sp|Q92536|YLAT2_HUMAN;sp|Q9UM01|YLAT1_HUMAN,1,1
sp|Q02153|GCYB1_HUMAN,1,1
sp|Q02543|RL18A_HUMAN,3,5
sp|Q02790|FKBP4_HUMAN,3,3
sp|Q02809|PLOD1_HUMAN,1,1
sp|Q02878|RL6_HUMAN,2,2
sp|Q02880|TOP2B_HUMAN,1,1
sp|Q03113|GNA12_HUMAN;sp|Q14344|GNA13_HUMAN,1,1
sp|Q03252|LMNB2_HUMAN,1,2
sp|Q04446|GLGB_HUMAN,1,1
sp|Q04637|IF4G1_HUMAN,2,2
sp|Q04695|K1C17_HUMAN,7,7
sp|Q04760|LGUL_HUMAN,1,1
sp|Q04837|SSBP_HUMAN,2,2
sp|Q05639|EF1A2_HUMAN,1,1
sp|Q06033|ITIH3_HUMAN,3,3
sp|Q06323|PSME1_HUMAN,2,2
sp|Q06830|PRDX1_HUMAN,6,6
sp|Q06830|PRDX1_HUMAN;sp|Q13162|PRDX4_HUMAN,1,1
sp|Q07020|RL18_HUMAN,5,6
sp|Q07021|C1QBP_HUMAN,1,1
sp|Q07955|SRSF1_HUMAN,4,4
sp|Q07955|SRSF1_HUMAN;sp|Q13242|SRSF9_HUMAN,1,1
sp|Q08170|SRSF4_HUMAN,1,1
sp|Q08170|SRSF4_HUMAN;sp|Q13243|SRSF5_HUMAN;sp|Q13247|SRSF6_HUMAN,1,1
sp|Q08211|DHX9_HUMAN,4,5
sp|Q08J23|NSUN2_HUMAN,3,3
sp|Q09666|AHNK_HUMAN,13,14
sp|Q0IIM8|TBC8B_HUMAN,1,1
sp|Q12797|ASPH_HUMAN,1,1
sp|Q12905|ILF2_HUMAN,3,4
sp|Q12906|ILF3_HUMAN,4,4
sp|Q12907|LMAN2_HUMAN,1,1
sp|Q12931|TRAP1_HUMAN,3,3
sp|Q12959|DLG1_HUMAN,1,1
sp|Q12974|TP4A2_HUMAN;sp|Q93096|TP4A1_HUMAN,1,1
sp|Q13148|TADBP_HUMAN,1,1
sp|Q13151|ROA0_HUMAN,1,1
sp|Q13162|PRDX4_HUMAN,3,3
sp|Q13177|PAK2_HUMAN,1,2
sp|Q13185|CBX3_HUMAN,1,1
sp|Q13200|PSMD2_HUMAN,1,1
sp|Q13263|TIF1B_HUMAN,5,5
sp|Q13283|G3BP1_HUMAN,4,4
sp|Q13310|PABP4_HUMAN,2,2
sp|Q13435|SF3B2_HUMAN,2,2
sp|Q13442|HAP28_HUMAN,2,2
sp|Q13596|SNX1_HUMAN,1,1
sp|Q13635|PTC1_HUMAN,1,1
sp|Q13751|LAMB3_HUMAN,1,1
sp|Q13813|SPTN1_HUMAN,4,4
sp|Q13838|DX39B_HUMAN,1,1
sp|Q14019|COTL1_HUMAN,1,1
sp|Q14103|HNRPD_HUMAN,2,4
sp|Q14116|IL18_HUMAN,1,1
sp|Q14151|SAFB2_HUMAN;sp|Q15424|SAFB1_HUMAN,1,1
sp|Q14152|EIF3A_HUMAN,3,4
sp|Q14157|UBP2L_HUMAN,1,1
sp|Q14240|IF4A2_HUMAN,2,2
sp|Q14315|FLNC_HUMAN,1,1
sp|Q14444|CAPR1_HUMAN,1,1
sp|Q14498|RBM39_HUMAN,2,2
sp|Q14566|MCM6_HUMAN,1,1
sp|Q14690|RRP5_HUMAN,1,1
sp|Q14696|MESD_HUMAN,1,1
sp|Q14697|GANAB_HUMAN,8,8
sp|Q14919|NC2A_HUMAN,1,1
sp|Q14974|IMB1_HUMAN,4,4
sp|Q14980|NUMA1_HUMAN,3,3
sp|Q15005|SPCS2_HUMAN,1,1
sp|Q15029|U5S1_HUMAN,5,6
sp|Q15046|SYK_HUMAN,2,2
sp|Q15056|IF4H_HUMAN,1,1
sp|Q15084|PDIA6_HUMAN,4,5
sp|Q15149|PLEC_HUMAN,6,7
sp|Q15181|IPYR_HUMAN,8,9
sp|Q15185|TEBP_HUMAN,1,2
sp|Q15233|NONO_HUMAN,2,2
sp|Q15286|RAB35_HUMAN,1,1
sp|Q15293|RCN1_HUMAN,1,1
sp|Q15365|PCBP1_HUMAN,5,5
sp|Q15366|PCBP2_HUMAN,1,1
sp|Q15393|SF3B3_HUMAN,2,3
sp|Q15436|SC23A_HUMAN;sp|Q15437|SC23B_HUMAN,1,1
sp|Q15645|PCH2_HUMAN,1,1
sp|Q15691|MARE1_HUMAN,1,1
sp|Q15714|T22D1_HUMAN,1,1
sp|Q15717|ELAV1_HUMAN,1,1
sp|Q15843|NEDD8_HUMAN,1,1
sp|Q15907|RB11B_HUMAN,1,1
sp|Q16401|PSMD5_HUMAN,1,1
sp|Q16543|CDC37_HUMAN,1,1
sp|Q16555|DPYL2_HUMAN,2,2
sp|Q16563|SYPL1_HUMAN,1,1
sp|Q16576|RBBP7_HUMAN,3,3
sp|Q16643|DREB_HUMAN,1,1
sp|Q16658|FSCN1_HUMAN,2,2
sp|Q16719|KYNU_HUMAN,3,3
sp|Q16740|CLPP_HUMAN,1,1
sp|Q16881|TRXR1_HUMAN,4,4
sp|Q16891|MIC60_HUMAN,2,2
sp|Q2VPB7|AP5B1_HUMAN,1,1
sp|Q3SYG4|PTHB1_HUMAN,2,2
sp|Q504Q3|PAN2_HUMAN,1,2
sp|Q52LW3|RHG29_HUMAN,1,1
sp|Q562R1|ACTBL_HUMAN,1,1
sp|Q5TEC6|H37_HUMAN,2,3
sp|Q5UIP0|RIF1_HUMAN,1,1
sp|Q5VUJ9|DRC8_HUMAN,1,1
sp|Q6DN03|H2B2C_HUMAN;sp|Q6DRA6|H2B2D_HUMAN,1,1
sp|Q6IA17|SIGIR_HUMAN,1,1
sp|Q6PIU2|NCEH1_HUMAN,1,1
sp|Q6UX98|ZDH24_HUMAN,1,1
sp|Q6UXH1|CREL2_HUMAN,1,1
sp|Q6XQN6|PNCB_HUMAN,1,1
sp|Q6ZUX3|TGRM2_HUMAN,1,1
sp|Q6ZVC0|NYAP1_HUMAN,1,1
sp|Q7KZF4|SND1_HUMAN,1,1
sp|Q7L014|DDX46_HUMAN,1,2
sp|Q7L1Q6|5MP2_HUMAN,1,1
sp|Q7Z2Z2|EFL1_HUMAN,1,1
sp|Q86V81|THOC4_HUMAN,3,3
sp|Q86VP6|CAND1_HUMAN,2,2
sp|Q8IVT2|MISP_HUMAN,1,1
sp|Q8IXI1|MIRO2_HUMAN,1,1
sp|Q8IYB7|DI3L2_HUMAN,1,1
sp|Q8IYJ2|CJ067_HUMAN,1,1
sp|Q8IZK6|MCLN2_HUMAN,1,1
sp|Q8N684|CPSF7_HUMAN,1,1
sp|Q8N8R3|S2529_HUMAN,1,1
sp|Q8NAB2|KBTB3_HUMAN,1,1
sp|Q8NB16|MLKL_HUMAN,1,1
sp|Q8NC51|SERB1_HUMAN,1,2
sp|Q8NCW5|NNRE_HUMAN,1,1
sp|Q8NE71|ABCF1_HUMAN,1,1
sp|Q8NEM2|SHCBP_HUMAN,1,1
sp|Q8NI27|THOC2_HUMAN,1,1
sp|Q8TBC4|UBA3_HUMAN,1,1
sp|Q8TES7|FBF1_HUMAN,1,1
sp|Q8WTW3|COG1_HUMAN,1,1
sp|Q8WUM4|PDC6I_HUMAN,1,1
sp|Q8WZ75|ROBO4_HUMAN,1,1
sp|Q92522|H1X_HUMAN,3,3
sp|Q92541|RTF1_HUMAN,1,1
sp|Q92598|HS105_HUMAN,1,1
sp|Q92616|GCN1_HUMAN,1,1
sp|Q92688|AN32B_HUMAN,1,1
sp|Q92794|KAT6A_HUMAN,1,1
sp|Q92841|DDX17_HUMAN,2,2
sp|Q92901|RL3L_HUMAN,1,1
sp|Q92945|FUBP2_HUMAN,6,6
sp|Q92973|TNPO1_HUMAN,2,2
sp|Q93099|HGD_HUMAN,1,2
sp|Q969H8|MYDGF_HUMAN,1,1
sp|Q96A26|F162A_HUMAN,1,1
sp|Q96AE4|FUBP1_HUMAN,3,3
sp|Q96AG4|LRC59_HUMAN,1,1
sp|Q96B26|EXOS8_HUMAN,1,1
sp|Q96C19|EFHD2_HUMAN,1,1
sp|Q96DT5|DYH11_HUMAN,1,1
sp|Q96E11|RRFM_HUMAN,1,1
sp|Q96EP5|DAZP1_HUMAN,1,1
sp|Q96FW1|OTUB1_HUMAN,2,2
sp|Q96G23|CERS2_HUMAN,1,1
sp|Q96I24|FUBP3_HUMAN,1,1
sp|Q96KP4|CNDP2_HUMAN,1,1
sp|Q96ME1|FXL18_HUMAN,1,1
sp|Q96N67|DOCK7_HUMAN,1,1
sp|Q96PK6|RBM14_HUMAN,2,2
sp|Q96QD8|S38A2_HUMAN,1,1
sp|Q96QK1|VPS35_HUMAN,3,3
sp|Q96RP9|EFGM_HUMAN,1,1
sp|Q96T68|SETB2_HUMAN,1,1
sp|Q96TA1|NIBA2_HUMAN,2,2
sp|Q99497|PARK7_HUMAN,4,5
sp|Q99536|VAT1_HUMAN,1,1
sp|Q99550|MPP9_HUMAN,1,1
sp|Q99614|TTC1_HUMAN,1,2
sp|Q99623|PHB2_HUMAN,2,2
sp|Q99680|GPR22_HUMAN,1,1
sp|Q99714|HCD2_HUMAN,4,4
sp|Q99733|NP1L4_HUMAN,1,1
sp|Q99829|CPNE1_HUMAN,1,1
sp|Q99832|TCPH_HUMAN,6,6
sp|Q99873|ANM1_HUMAN,2,2
sp|Q9BQ39|DDX50_HUMAN,1,1
