protein_group,sequence_count
sp|P05546|HEP2_HUMAN,3
sp|P05556|ITB1_HUMAN,14
sp|P05771|KPCB_HUMAN,4
sp|P05771|KPCB_HUMAN;sp|P17252|KPCA_HUMAN,6
sp|P05783|K1C18_HUMAN,3
sp|P05783|K1C18_HUMAN;sp|P08727|K1C19_HUMAN,1
sp|P05787|K2C8_HUMAN,6
sp|P05787|K2C8_HUMAN;sp|P08670|VIME_HUMAN;sp|P08729|K2C7_HUMAN;sp|P17661|DESM_HUMAN;sp|P41219|PERI_HUMAN;sp|Q9NSB2|KRT84_HUMAN,1
sp|P05976|MYL1_HUMAN,1
sp|P05997|CO5A2_HUMAN,5
sp|P06127|CD5_HUMAN,3
sp|P06132|DCUP_HUMAN,4
sp|P06239|LCK_HUMAN,7
sp|P06239|LCK_HUMAN;sp|P06241|FYN_HUMAN;sp|P07947|YES_HUMAN;sp|P07948|LYN_HUMAN;sp|P08631|HCK_HUMAN;sp|P09769|FGR_HUMAN;sp|P11362|FGFR1_HUMAN;sp|P20794|MAK_HUMAN;sp|P21802|FGFR2_HUMAN;sp|P22455|FGFR4_HUMAN;sp|P22607|FGFR3_HUMAN;sp|P51451|BLK_HUMAN;sp|Q8IZL9|CDK20_HUMAN;sp|Q9UPZ9|CILK1_HUMAN,1
sp|P06239|LCK_HUMAN;sp|P06241|FYN_HUMAN;sp|P07947|YES_HUMAN;sp|P12931|SRC_HUMAN,1
sp|P06241|FYN_HUMAN,2
sp|P06280|AGAL_HUMAN,4
sp|P06396|GELS_HUMAN,6
sp|P06400|RB_HUMAN,25
sp|P06454|PTMA_HUMAN,6
sp|P06493|CDK1_HUMAN,14
sp|P06576|ATPB_HUMAN,23
sp|P06729|CD2_HUMAN,8
sp|P06730|IF4E_HUMAN,6
sp|P06731|CEAM5_HUMAN,1
sp|P06732|KCRM_HUMAN,1
sp|P06733|ENOA_HUMAN,30
sp|P06733|ENOA_HUMAN;sp|P09104|ENOG_HUMAN;sp|P13929|ENOB_HUMAN,2
sp|P06737|PYGL_HUMAN,1
sp|P06737|PYGL_HUMAN;sp|P11216|PYGB_HUMAN;sp|P11217|PYGM_HUMAN,4
sp|P06737|PYGL_HUMAN;sp|P11217|PYGM_HUMAN,1
sp|P06744|G6PI_HUMAN,20
sp|P06744|G6PI_HUMAN;sp|Q8N196|SIX5_HUMAN,1
sp|P06748|NPM_HUMAN,16
sp|P06753|TPM3_HUMAN,6
sp|P06753|TPM3_HUMAN;sp|P07951|TPM2_HUMAN;sp|P09493|TPM1_HUMAN;sp|P67936|TPM4_HUMAN,3
sp|P06753|TPM3_HUMAN;sp|P07951|TPM2_HUMAN;sp|P67936|TPM4_HUMAN,1
sp|P06753|TPM3_HUMAN;sp|P67936|TPM4_HUMAN,1
sp|P06865|HEXA_HUMAN,4
sp|P06881|CALCA_HUMAN;sp|P10092|CALCB_HUMAN,1
sp|P06899|H2B1J_HUMAN;sp|P23527|H2B1O_HUMAN;sp|P33778|H2B1B_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|Q6DN03|H2B2C_HUMAN;sp|Q6DRA6|H2B2D_HUMAN;sp|Q8N257|H2B3B_HUMAN,2
sp|P07099|HYEP_HUMAN,2
sp|P07108|ACBP_HUMAN,6
sp|P07195|LDHB_HUMAN,16
sp|P07196|NFL_HUMAN;sp|P07197|NFM_HUMAN;sp|P08670|VIME_HUMAN;sp|P12036|NFH_HUMAN;sp|P17661|DESM_HUMAN;sp|Q16352|AINX_HUMAN,1
sp|P07197|NFM_HUMAN,2
sp|P07203|GPX1_HUMAN,1
sp|P07205|PGK2_HUMAN,2
sp|P07225|PROS_HUMAN,1
sp|P07237|PDIA1_HUMAN,26
sp|P07311|ACYP1_HUMAN,2
sp|P07339|CATD_HUMAN,6
sp|P07355|ANXA2_HUMAN,2
sp|P07357|CO8A_HUMAN,2
sp|P07359|GP1BA_HUMAN,1
sp|P07384|CAN1_HUMAN,11
sp|P07437|TBB5_HUMAN,6
sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,1
sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,1
sp|P07437|TBB5_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,2
sp|P07602|SAP_HUMAN,12
sp|P07686|HEXB_HUMAN,8
sp|P07737|PROF1_HUMAN,14
sp|P07741|APT_HUMAN,6
sp|P07766|CD3E_HUMAN,6
sp|P07814|SYEP_HUMAN,50
sp|P07858|CATB_HUMAN,4
sp|P07864|LDHC_HUMAN,1
sp|P07900|HS90A_HUMAN,32
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN,2
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q14568|HS902_HUMAN,1
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q14568|HS902_HUMAN;sp|Q58FF7|H90B3_HUMAN;sp|Q58FG1|HS904_HUMAN,1
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q14568|HS902_HUMAN;sp|Q58FF8|H90B2_HUMAN,4
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q14568|HS902_HUMAN;sp|Q58FF8|H90B2_HUMAN;sp|Q58FG0|HS905_HUMAN,1
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF6|H90B4_HUMAN;sp|Q58FF7|H90B3_HUMAN,2
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF6|H90B4_HUMAN;sp|Q58FF7|H90B3_HUMAN;sp|Q58FF8|H90B2_HUMAN,2
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF6|H90B4_HUMAN;sp|Q58FF7|H90B3_HUMAN;sp|Q58FG0|HS905_HUMAN,2
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF7|H90B3_HUMAN,4
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF7|H90B3_HUMAN;sp|Q58FF8|H90B2_HUMAN,2
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF7|H90B3_HUMAN;sp|Q58FG0|HS905_HUMAN,1
sp|P07900|HS90A_HUMAN;sp|Q14568|HS902_HUMAN,2
sp|P07900|HS90A_HUMAN;sp|Q58FG0|HS905_HUMAN,3
sp|P07900|HS90A_HUMAN;sp|Q58FG1|HS904_HUMAN,1
sp|P07910|HNRPC_HUMAN,16
sp|P07910|HNRPC_HUMAN;sp|Q86SE5|RALYL_HUMAN,1
sp|P07911|UROM_HUMAN,2
sp|P07919|QCR6_HUMAN,3
sp|P07942|LAMB1_HUMAN,1
sp|P07947|YES_HUMAN,1
sp|P07947|YES_HUMAN;sp|P12931|SRC_HUMAN,2
sp|P07951|TPM2_HUMAN,1
sp|P07951|TPM2_HUMAN;sp|P67936|TPM4_HUMAN,3
sp|P07954|FUMH_HUMAN,18
sp|P07996|TSP1_HUMAN,3
sp|P08047|SP1_HUMAN,2
sp|P08123|CO1A2_HUMAN,8
sp|P08133|ANXA6_HUMAN,38
sp|P08134|RHOC_HUMAN,1
sp|P08134|RHOC_HUMAN;sp|P61586|RHOA_HUMAN,5
sp|P08134|RHOC_HUMAN;sp|P62745|RHOB_HUMAN,1
sp|P08195|4F2_HUMAN,18
sp|P08237|PFKAM_HUMAN,3
sp|P08237|PFKAM_HUMAN;sp|P17858|PFKAL_HUMAN,1
sp|P08237|PFKAM_HUMAN;sp|P17858|PFKAL_HUMAN;sp|Q01813|PFKAP_HUMAN,1
sp|P08238|HS90B_HUMAN,19
sp|P08238|HS90B_HUMAN;sp|P14625|ENPL_HUMAN,2
sp|P08238|HS90B_HUMAN;sp|Q58FF7|H90B3_HUMAN,7
sp|P08238|HS90B_HUMAN;sp|Q58FF8|H90B2_HUMAN,5
sp|P08240|SRPRA_HUMAN,9
sp|P08243|ASNS_HUMAN,3
sp|P08246|ELNE_HUMAN,1
sp|P08263|GSTA1_HUMAN;sp|P09210|GSTA2_HUMAN,1
sp|P08294|SODE_HUMAN,2
sp|P08311|CATG_HUMAN,2
sp|P08397|HEM3_HUMAN,7
sp|P08514|ITA2B_HUMAN,1
sp|P08519|APOA_HUMAN,1
sp|P08559|ODPA_HUMAN,7
sp|P08559|ODPA_HUMAN;sp|P29803|ODPAT_HUMAN,3
sp|P08572|CO4A2_HUMAN,3
sp|P08574|CY1_HUMAN,7
sp|P08575|PTPRC_HUMAN,42
sp|P08579|RU2B_HUMAN,6
sp|P08579|RU2B_HUMAN;sp|P09012|SNRPA_HUMAN,2
sp|P08582|TRFM_HUMAN,1
sp|P08603|CFAH_HUMAN,2
sp|P08621|RU17_HUMAN,16
sp|P08648|ITA5_HUMAN,3
sp|P08670|VIME_HUMAN,38
sp|P08670|VIME_HUMAN;sp|P14136|GFAP_HUMAN,1
sp|P08670|VIME_HUMAN;sp|P17661|DESM_HUMAN,2
sp|P08670|VIME_HUMAN;sp|P41219|PERI_HUMAN,3
sp|P08708|RS17_HUMAN,8
sp|P08727|K1C19_HUMAN,7
sp|P08729|K2C7_HUMAN,3
sp|P08754|GNAI3_HUMAN,3
sp|P08758|ANXA5_HUMAN,7
sp|P08779|K1C16_HUMAN,2
sp|P08865|RSSA_HUMAN,3
sp|P09001|RM03_HUMAN,2
sp|P09012|SNRPA_HUMAN,7
sp|P09086|PO2F2_HUMAN;sp|P14859|PO2F1_HUMAN;sp|Q9UKI9|PO2F3_HUMAN,1
sp|P09104|ENOG_HUMAN,8
sp|P09104|ENOG_HUMAN;sp|P13929|ENOB_HUMAN,1
sp|P09110|THIK_HUMAN,4
sp|P09211|GSTP1_HUMAN,7
sp|P09234|RU1C_HUMAN,3
sp|P09326|CD48_HUMAN,3
sp|P09382|LEG1_HUMAN,1
sp|P09417|DHPR_HUMAN,7
sp|P09429|HMGB1_HUMAN,9
sp|P09429|HMGB1_HUMAN;sp|P26583|HMGB2_HUMAN,1
sp|P09467|F16P1_HUMAN,1
sp|P09488|GSTM1_HUMAN,1
sp|P09488|GSTM1_HUMAN;sp|P28161|GSTM2_HUMAN,1
sp|P09488|GSTM1_HUMAN;sp|P28161|GSTM2_HUMAN;sp|Q03013|GSTM4_HUMAN,2
sp|P09488|GSTM1_HUMAN;sp|Q03013|GSTM4_HUMAN,1
sp|P09496|CLCA_HUMAN,4
sp|P09497|CLCB_HUMAN,7
sp|P09525|ANXA4_HUMAN,4
sp|P09543|CN37_HUMAN,14
sp|P09564|CD7_HUMAN,1
sp|P09601|HMOX1_HUMAN,1
sp|P09619|PGFRB_HUMAN;sp|P10721|KIT_HUMAN;sp|P16234|PGFRA_HUMAN;sp|P17948|VGFR1_HUMAN;sp|P27361|MK03_HUMAN;sp|P28482|MK01_HUMAN;sp|P35916|VGFR3_HUMAN;sp|P35968|VGFR2_HUMAN;sp|P36888|FLT3_HUMAN;sp|Q9UBE8|NLK_HUMAN,1
sp|P09622|DLDH_HUMAN,15
sp|P09651|ROA1_HUMAN,4
sp|P09651|ROA1_HUMAN;sp|P51991|ROA3_HUMAN;sp|Q32P51|RA1L2_HUMAN,1
sp|P09651|ROA1_HUMAN;sp|Q32P51|RA1L2_HUMAN,5
sp|P09661|RU2A_HUMAN,9
sp|P09669|COX6C_HUMAN,6
sp|P09693|CD3G_HUMAN,6
sp|P09871|C1S_HUMAN,1
sp|P09874|PARP1_HUMAN,16
sp|P09884|DPOLA_HUMAN,12
sp|P09914|IFIT1_HUMAN,1
sp|P09917|LOX5_HUMAN,2
sp|P09960|LKHA4_HUMAN,21
sp|P09972|ALDOC_HUMAN,9
sp|P0C0L4|CO4A_HUMAN;sp|P0C0L5|CO4B_HUMAN,3
sp|P0C0S5|H2AZ_HUMAN;sp|Q71UI9|H2AV_HUMAN,4
sp|P0C0S8|H2A1_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,1
sp|P0C0S8|H2A1_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q8IUE6|H2A2B_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q96QV6|H2A1A_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,1
sp|P0C7P0|CISD3_HUMAN,3
sp|P0C7P4|UCRIL_HUMAN;sp|P47985|UCRI_HUMAN,7
sp|P0C7U9|FA87A_HUMAN,1
sp|P0C860|MS3L2_HUMAN;sp|Q8N5Y2|MS3L1_HUMAN,1
sp|P0C866|F91A2_HUMAN;sp|Q658Y4|F91A1_HUMAN,1
sp|P0CAP2|GRL1A_HUMAN,3
sp|P0CB38|PAB4L_HUMAN,1
sp|P0CB38|PAB4L_HUMAN;sp|Q13310|PABP4_HUMAN,1
sp|P0CG12|DERPC_HUMAN,8
sp|P0CG13|CTF8_HUMAN,1
sp|P0CG22|DR4L1_HUMAN,1
sp|P0CG22|DR4L1_HUMAN;sp|Q9BTZ2|DHRS4_HUMAN,1
sp|P0CG29|GST2_HUMAN;sp|P0CG30|GSTT2_HUMAN,1
sp|P0CG38|POTEI_HUMAN;sp|P0CG39|POTEJ_HUMAN;sp|Q9BYX7|ACTBM_HUMAN,1
sp|P0CG40|SP9_HUMAN,1
sp|P0CG47|UBB_HUMAN;sp|P0CG48|UBC_HUMAN;sp|P62979|RS27A_HUMAN;sp|P62987|RL40_HUMAN,7
sp|P0CJ79|ZN888_HUMAN,1
sp|P0CW27|CC166_HUMAN,1
sp|P0DJ07|PT100_HUMAN,1
sp|P0DJD0|RGPD1_HUMAN;sp|P0DJD1|RGPD2_HUMAN,1
sp|P0DJD0|RGPD1_HUMAN;sp|P0DJD1|RGPD2_HUMAN;sp|P49792|RBP2_HUMAN,2
sp|P0DJI8|SAA1_HUMAN;sp|P0DJI9|SAA2_HUMAN,1
sp|P0DME0|SETLP_HUMAN;sp|Q01105|SET_HUMAN,4
sp|P0DMU7|CT456_HUMAN;sp|P0DMU8|CT455_HUMAN;sp|P0DMU9|CT45A_HUMAN;sp|P0DMV0|CT457_HUMAN;sp|P0DMV1|CT458_HUMAN;sp|P0DMV2|CT459_HUMAN;sp|Q5DJT8|CT452_HUMAN;sp|Q5HYN5|CT451_HUMAN;sp|Q8NHU0|CT453_HUMAN,1
sp|P0DMV1|CT458_HUMAN;sp|P0DMV2|CT459_HUMAN;sp|Q5DJT8|CT452_HUMAN,1
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN,12
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P11021|BIP_HUMAN;sp|P11142|HSP7C_HUMAN;sp|P34931|HS71L_HUMAN;sp|P54652|HSP72_HUMAN,1
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P11142|HSP7C_HUMAN,1
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P11142|HSP7C_HUMAN;sp|P17066|HSP76_HUMAN;sp|P34931|HS71L_HUMAN;sp|P48741|HSP77_HUMAN;sp|P54652|HSP72_HUMAN,1
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P11142|HSP7C_HUMAN;sp|P17066|HSP76_HUMAN;sp|P34931|HS71L_HUMAN;sp|P54652|HSP72_HUMAN,2
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P17066|HSP76_HUMAN;sp|P34931|HS71L_HUMAN,1
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P17066|HSP76_HUMAN;sp|P48741|HSP77_HUMAN,2
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P34931|HS71L_HUMAN,4
sp|P0DOY3|IGLC3_HUMAN,1
sp|P0DP23|CALM1_HUMAN;sp|P0DP24|CALM2_HUMAN;sp|P0DP25|CALM3_HUMAN,3
sp|P0DP23|CALM1_HUMAN;sp|P0DP24|CALM2_HUMAN;sp|P0DP25|CALM3_HUMAN;sp|P27482|CALL3_HUMAN,1
sp|P0DPB5|RPC22_HUMAN,1
sp|P0DPB5|RPC22_HUMAN;sp|P0DPB6|RPAC2_HUMAN,1
sp|P0DPB6|RPAC2_HUMAN,2
sp|P0DPD7|EFMT4_HUMAN;sp|P0DPD8|EFCE2_HUMAN,1
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|P68363|TBA1B_HUMAN;sp|P68366|TBA4A_HUMAN;sp|Q6PEY2|TBA3E_HUMAN;sp|Q71U36|TBA1A_HUMAN,2
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|P68363|TBA1B_HUMAN;sp|P68366|TBA4A_HUMAN;sp|Q6PEY2|TBA3E_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9BQE3|TBA1C_HUMAN,2
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|P68363|TBA1B_HUMAN;sp|P68366|TBA4A_HUMAN;sp|Q6PEY2|TBA3E_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9BQE3|TBA1C_HUMAN;sp|Q9NY65|TBA8_HUMAN,5
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|P68363|TBA1B_HUMAN;sp|P68366|TBA4A_HUMAN;sp|Q6PEY2|TBA3E_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9NY65|TBA8_HUMAN,1
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|P68363|TBA1B_HUMAN;sp|P68366|TBA4A_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9BQE3|TBA1C_HUMAN,2
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|P68363|TBA1B_HUMAN;sp|P68366|TBA4A_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9BQE3|TBA1C_HUMAN;sp|Q9NY65|TBA8_HUMAN,3
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|P68363|TBA1B_HUMAN;sp|Q6PEY2|TBA3E_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9BQE3|TBA1C_HUMAN,3
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|Q6PEY2|TBA3E_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9BQE3|TBA1C_HUMAN;sp|Q9NY65|TBA8_HUMAN,1
sp|P10072|ZN875_HUMAN,1
sp|P10109|ADX_HUMAN,3
sp|P10114|RAP2A_HUMAN;sp|P61225|RAP2B_HUMAN;sp|Q9Y3L5|RAP2C_HUMAN,2
sp|P10144|GRAB_HUMAN,1
sp|P10155|RO60_HUMAN,6
sp|P10242|MYB_HUMAN,1
sp|P10253|LYAG_HUMAN,4
sp|P10301|RRAS_HUMAN;sp|P62070|RRAS2_HUMAN,1
sp|P10321|HLAC_HUMAN,3
sp|P10398|ARAF_HUMAN,2
sp|P10412|H14_HUMAN;sp|P16401|H15_HUMAN;sp|P16402|H13_HUMAN;sp|P16403|H12_HUMAN;sp|P22492|H1T_HUMAN;sp|Q02539|H11_HUMAN,1
sp|P10412|H14_HUMAN;sp|P16401|H15_HUMAN;sp|P16402|H13_HUMAN;sp|P16403|H12_HUMAN;sp|Q02539|H11_HUMAN,1
sp|P10412|H14_HUMAN;sp|P16402|H13_HUMAN;sp|P16403|H12_HUMAN,4
sp|P10412|H14_HUMAN;sp|P16402|H13_HUMAN;sp|P16403|H12_HUMAN;sp|P22492|H1T_HUMAN;sp|Q02539|H11_HUMAN,2
sp|P10415|BCL2_HUMAN;sp|Q07817|B2CL1_HUMAN,1
sp|P10515|ODP2_HUMAN,5
sp|P10599|THIO_HUMAN,8
sp|P10606|COX5B_HUMAN,4
sp|P10619|PPGB_HUMAN,1
sp|P10620|MGST1_HUMAN,1
sp|P10632|CP2C8_HUMAN,1
sp|P10632|CP2C8_HUMAN;sp|P33260|CP2CI_HUMAN,1
sp|P10644|KAP0_HUMAN,10
sp|P10644|KAP0_HUMAN;sp|P31321|KAP1_HUMAN,1
sp|P10645|CMGA_HUMAN,1
sp|P10745|RET3_HUMAN,1
sp|P10747|CD28_HUMAN,2
sp|P10768|ESTD_HUMAN,9
sp|P10809|CH60_HUMAN,43
sp|P10909|CLUS_HUMAN,2
sp|P11021|BIP_HUMAN,35
sp|P11021|BIP_HUMAN;sp|P11142|HSP7C_HUMAN;sp|P34931|HS71L_HUMAN;sp|P54652|HSP72_HUMAN,1
sp|P11047|LAMC1_HUMAN,6
sp|P11055|MYH3_HUMAN,2
sp|P11142|HSP7C_HUMAN,28
sp|P11142|HSP7C_HUMAN;sp|P17066|HSP76_HUMAN;sp|P54652|HSP72_HUMAN,1
sp|P11142|HSP7C_HUMAN;sp|P38646|GRP75_HUMAN;sp|P54652|HSP72_HUMAN,1
sp|P11142|HSP7C_HUMAN;sp|P54652|HSP72_HUMAN,7
sp|P11166|GTR1_HUMAN,2
sp|P11169|GTR3_HUMAN;sp|Q8TDB8|GTR14_HUMAN,1
sp|P11171|EPB41_HUMAN,12
sp|P11171|EPB41_HUMAN;sp|Q9Y2J2|E41L3_HUMAN,1
sp|P11172|UMPS_HUMAN,12
sp|P11177|ODPB_HUMAN,7
sp|P11182|ODB2_HUMAN,3
sp|P11216|PYGB_HUMAN,10
sp|P11216|PYGB_HUMAN;sp|P11217|PYGM_HUMAN,1
sp|P11217|PYGM_HUMAN,3
sp|P11233|RALA_HUMAN,2
sp|P11233|RALA_HUMAN;sp|P11234|RALB_HUMAN,2
sp|P11274|BCR_HUMAN,7
sp|P11274|BCR_HUMAN;sp|Q12979|ABR_HUMAN,1
sp|P11277|SPTB1_HUMAN,2
sp|P11277|SPTB1_HUMAN;sp|Q01082|SPTB2_HUMAN,1
sp|P11279|LAMP1_HUMAN,3
sp|P11310|ACADM_HUMAN,10
sp|P11387|TOP1_HUMAN,10
sp|P11387|TOP1_HUMAN;sp|Q969P6|TOP1M_HUMAN,2
sp|P11388|TOP2A_HUMAN,14
sp|P11388|TOP2A_HUMAN;sp|Q02880|TOP2B_HUMAN,6
sp|P11413|G6PD_HUMAN,20
sp|P11441|UBL4A_HUMAN,5
sp|P11498|PYC_HUMAN,11
sp|P11532|DMD_HUMAN,1
sp|P11586|C1TC_HUMAN,31
sp|P11678|PERE_HUMAN,1
sp|P11717|MPRI_HUMAN,38
sp|P11766|ADHX_HUMAN,11
sp|P11802|CDK4_HUMAN,5
sp|P11908|PRPS2_HUMAN,4
sp|P11908|PRPS2_HUMAN;sp|P21108|PRPS3_HUMAN,1
sp|P11908|PRPS2_HUMAN;sp|P21108|PRPS3_HUMAN;sp|P60891|PRPS1_HUMAN,2
sp|P11908|PRPS2_HUMAN;sp|P60891|PRPS1_HUMAN,2
sp|P11940|PABP1_HUMAN,7
sp|P11940|PABP1_HUMAN;sp|Q13310|PABP4_HUMAN,4
sp|P11940|PABP1_HUMAN;sp|Q13310|PABP4_HUMAN;sp|Q4VXU2|PAP1L_HUMAN;sp|Q9H361|PABP3_HUMAN,2
sp|P11940|PABP1_HUMAN;sp|Q4VXU2|PAP1L_HUMAN,1
sp|P11940|PABP1_HUMAN;sp|Q4VXU2|PAP1L_HUMAN;sp|Q5JQF8|PAP1M_HUMAN;sp|Q9H361|PABP3_HUMAN,1
sp|P11940|PABP1_HUMAN;sp|Q4VXU2|PAP1L_HUMAN;sp|Q96DU9|PABP5_HUMAN,2
sp|P11940|PABP1_HUMAN;sp|Q9H361|PABP3_HUMAN,12
sp|P12004|PCNA_HUMAN,13
sp|P12018|VPREB_HUMAN,1
sp|P12034|FGF5_HUMAN,1
sp|P12035|K2C3_HUMAN;sp|P35908|K22E_HUMAN;sp|Q01546|K22O_HUMAN,1
sp|P12074|CX6A1_HUMAN,2
sp|P12081|HARS1_HUMAN,9
sp|P12081|HARS1_HUMAN;sp|P49590|SYHM_HUMAN,3
sp|P12107|COBA1_HUMAN,4
sp|P12109|CO6A1_HUMAN,5
sp|P12110|CO6A2_HUMAN,4
sp|P12110|CO6A2_HUMAN;sp|Q02388|CO7A1_HUMAN,1
sp|P12111|CO6A3_HUMAN,17
sp|P12235|ADT1_HUMAN,1
sp|P12235|ADT1_HUMAN;sp|P12236|ADT3_HUMAN,2
sp|P12236|ADT3_HUMAN,3
sp|P12259|FA5_HUMAN,4
sp|P12268|IMDH2_HUMAN,19
sp|P12268|IMDH2_HUMAN;sp|P20839|IMDH1_HUMAN,3
sp|P12270|TPR_HUMAN,50
sp|P12277|KCRB_HUMAN,1
sp|P12694|ODBA_HUMAN,7
sp|P12724|ECP_HUMAN,1
sp|P12814|ACTN1_HUMAN,18
sp|P12814|ACTN1_HUMAN;sp|P35609|ACTN2_HUMAN;sp|Q08043|ACTN3_HUMAN,1
sp|P12821|ACE_HUMAN,3
sp|P12829|MYL4_HUMAN,2
sp|P12830|CADH1_HUMAN,1
sp|P12882|MYH1_HUMAN;sp|P13535|MYH8_HUMAN;sp|Q9UKX2|MYH2_HUMAN;sp|Q9Y623|MYH4_HUMAN,3
sp|P12883|MYH7_HUMAN,3
sp|P12883|MYH7_HUMAN;sp|P13533|MYH6_HUMAN,5
sp|P12955|PEPD_HUMAN,8
sp|P12956|XRCC6_HUMAN,26
sp|P12980|LYL1_HUMAN;sp|P17542|TAL1_HUMAN,1
sp|P13010|XRCC5_HUMAN,29
sp|P13051|UNG_HUMAN,4
sp|P13073|COX41_HUMAN,7
sp|P13284|GILT_HUMAN,1
sp|P13473|LAMP2_HUMAN,2
sp|P13489|RINI_HUMAN,14
sp|P13533|MYH6_HUMAN,4
sp|P13533|MYH6_HUMAN;sp|P35580|MYH10_HUMAN;sp|P35749|MYH11_HUMAN,1
sp|P13535|MYH8_HUMAN,2
sp|P13535|MYH8_HUMAN;sp|Q9Y623|MYH4_HUMAN,1
sp|P13598|ICAM2_HUMAN,2
sp|P13611|CSPG2_HUMAN,1
sp|P13612|ITA4_HUMAN,16
sp|P13639|EF2_HUMAN,46
sp|P13639|EF2_HUMAN;sp|Q15029|U5S1_HUMAN,1
sp|P13645|K1C10_HUMAN,12
sp|P13645|K1C10_HUMAN;sp|P13646|K1C13_HUMAN;sp|Q2M2I5|K1C24_HUMAN,1
sp|P13645|K1C10_HUMAN;sp|Q7Z3Y7|K1C28_HUMAN;sp|Q7Z3Y8|K1C27_HUMAN;sp|Q7Z3Z0|K1C25_HUMAN,1
sp|P13646|K1C13_HUMAN,1
sp|P13646|K1C13_HUMAN;sp|P19012|K1C15_HUMAN,1
sp|P13647|K2C5_HUMAN,4
sp|P13667|PDIA4_HUMAN,31
sp|P13671|CO6_HUMAN,3
sp|P13674|P4HA1_HUMAN,10
sp|P13693|TCTP_HUMAN,5
sp|P13693|TCTP_HUMAN;sp|Q56UQ5|TPT1L_HUMAN,2
sp|P13693|TCTP_HUMAN;sp|Q9HAU6|TCTP8_HUMAN,1
