protein_group,precursor_num,scan_num
sp|P00492|HPRT_HUMAN,1,1
sp|P00505|AATM_HUMAN,8,8
sp|P00558|PGK1_HUMAN,27,29
sp|P00558|PGK1_HUMAN;sp|P07205|PGK2_HUMAN,7,9
sp|P00568|KAD1_HUMAN,4,4
sp|P00760|TRY1_BOVIN;sp|P00761|TRYP_PIG;sp|P07477|TRY1_HUMAN;sp|Q9BYE2|TMPSD_HUMAN,1,1
sp|P00761|TRYP_PIG,21,58
sp|P00883|ALDOA_RABIT;sp|P04075|ALDOA_HUMAN,17,18
sp|P00883|ALDOA_RABIT;sp|P04075|ALDOA_HUMAN;sp|P05062|ALDOB_HUMAN;sp|P09972|ALDOC_HUMAN,1,1
sp|P00883|ALDOA_RABIT;sp|P04075|ALDOA_HUMAN;sp|P09972|ALDOC_HUMAN,1,1
sp|P01023|A2MG_HUMAN,3,4
sp|P01111|RASN_HUMAN;sp|P01112|RASH_HUMAN;sp|P01116|RASK_HUMAN,1,1
sp|P01889|HLAB_HUMAN,2,2
sp|P01889|HLAB_HUMAN;sp|P01893|HLAH_HUMAN;sp|P04439|HLAA_HUMAN;sp|P13747|HLAE_HUMAN;sp|P17693|HLAG_HUMAN,1,1
sp|P01889|HLAB_HUMAN;sp|P01893|HLAH_HUMAN;sp|P10321|HLAC_HUMAN;sp|P13747|HLAE_HUMAN,1,1
sp|P01889|HLAB_HUMAN;sp|P10321|HLAC_HUMAN,1,1
sp|P01893|HLAH_HUMAN;sp|P04439|HLAA_HUMAN;sp|P10321|HLAC_HUMAN,1,1
sp|P02533|K1C14_HUMAN;sp|P08727|K1C19_HUMAN;sp|P08779|K1C16_HUMAN;sp|P13645|K1C10_HUMAN;sp|P19012|K1C15_HUMAN;sp|P35527|K1C9_HUMAN;sp|Q04695|K1C17_HUMAN;sp|Q99456|K1C12_HUMAN,1,1
sp|P02533|K1C14_HUMAN;sp|P08727|K1C19_HUMAN;sp|P08779|K1C16_HUMAN;sp|P13646|K1C13_HUMAN;sp|P19012|K1C15_HUMAN;sp|P35900|K1C20_HUMAN;sp|Q04695|K1C17_HUMAN;sp|Q8N1A0|KT222_HUMAN,1,1
sp|P02533|K1C14_HUMAN;sp|P08727|K1C19_HUMAN;sp|P08779|K1C16_HUMAN;sp|P19012|K1C15_HUMAN;sp|Q04695|K1C17_HUMAN,3,3
sp|P02533|K1C14_HUMAN;sp|P08727|K1C19_HUMAN;sp|Q04695|K1C17_HUMAN,2,2
sp|P02533|K1C14_HUMAN;sp|P08779|K1C16_HUMAN;sp|P13646|K1C13_HUMAN;sp|P19012|K1C15_HUMAN;sp|P35900|K1C20_HUMAN;sp|Q04695|K1C17_HUMAN,2,2
sp|P02533|K1C14_HUMAN;sp|Q04695|K1C17_HUMAN,8,8
sp|P02538|K2C6A_HUMAN;sp|P04259|K2C6B_HUMAN;sp|P04264|K2C1_HUMAN;sp|P05787|K2C8_HUMAN;sp|P13647|K2C5_HUMAN;sp|P48668|K2C6C_HUMAN,2,2
sp|P02538|K2C6A_HUMAN;sp|P04259|K2C6B_HUMAN;sp|P04264|K2C1_HUMAN;sp|P05787|K2C8_HUMAN;sp|P13647|K2C5_HUMAN;sp|P48668|K2C6C_HUMAN;sp|Q5XKE5|K2C79_HUMAN,2,2
sp|P02538|K2C6A_HUMAN;sp|P04259|K2C6B_HUMAN;sp|P05787|K2C8_HUMAN;sp|P48668|K2C6C_HUMAN,2,2
sp|P02545|LMNA_HUMAN,45,47
sp|P02545|LMNA_HUMAN;sp|P20700|LMNB1_HUMAN;sp|Q03252|LMNB2_HUMAN,1,1
sp|P02768|ALBU_HUMAN;sp|P02769|ALBU_BOVIN,3,3
sp|P02769|ALBU_BOVIN,4,4
sp|P02786|TFR1_HUMAN,9,9
sp|P04075|ALDOA_HUMAN,8,9
sp|P04080|CYTB_HUMAN,4,4
sp|P04083|ANXA1_HUMAN,18,19
sp|P04264|K2C1_HUMAN,3,3
sp|P04264|K2C1_HUMAN;sp|P05787|K2C8_HUMAN;sp|P08729|K2C7_HUMAN;sp|P14136|GFAP_HUMAN;sp|P19013|K2C4_HUMAN;sp|Q6KB66|K2C80_HUMAN,1,1
sp|P04264|K2C1_HUMAN;sp|P35908|K22E_HUMAN,1,1
sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN,1,1
sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN,2,3
sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BUF5|TBB6_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,1,1
sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,3,3
sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,1,1
sp|P04350|TBB4A_HUMAN;sp|P68371|TBB4B_HUMAN,2,2
sp|P04350|TBB4A_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN,2,2
sp|P04350|TBB4A_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q3ZCM7|TBB8_HUMAN,1,1
sp|P04406|G3P_HUMAN,35,42
sp|P04439|HLAA_HUMAN,3,3
sp|P04632|CPNS1_HUMAN,2,2
sp|P04632|CPNS1_HUMAN;sp|Q96L46|CPNS2_HUMAN,1,1
sp|P04792|HSPB1_HUMAN,11,11
sp|P04843|RPN1_HUMAN,14,14
sp|P04844|RPN2_HUMAN,5,5
sp|P04899|GNAI2_HUMAN,1,1
sp|P04899|GNAI2_HUMAN;sp|P08754|GNAI3_HUMAN;sp|P09471|GNAO_HUMAN;sp|P63096|GNAI1_HUMAN,1,1
sp|P04899|GNAI2_HUMAN;sp|P08754|GNAI3_HUMAN;sp|P19087|GNAT2_HUMAN;sp|P63096|GNAI1_HUMAN,1,1
sp|P04908|H2A1B_HUMAN;sp|P0C0S5|H2AZ_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P16104|H2AX_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q71UI9|H2AV_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q8IUE6|H2A2B_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q96QV6|H2A1A_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,1,2
sp|P04908|H2A1B_HUMAN;sp|P0C0S5|H2AZ_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P16104|H2AX_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q71UI9|H2AV_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q96QV6|H2A1A_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,1,2
sp|P04908|H2A1B_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P16104|H2AX_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q8IUE6|H2A2B_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q96QV6|H2A1A_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,2,2
sp|P04908|H2A1B_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,2,2
sp|P05023|AT1A1_HUMAN,7,7
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN,1,1
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P20648|ATP4A_HUMAN;sp|P50993|AT1A2_HUMAN,1,1
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P20648|ATP4A_HUMAN;sp|P50993|AT1A2_HUMAN;sp|P54707|AT12A_HUMAN;sp|Q13733|AT1A4_HUMAN,2,2
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P50993|AT1A2_HUMAN,3,3
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P50993|AT1A2_HUMAN;sp|Q13733|AT1A4_HUMAN,1,1
sp|P05114|HMGN1_HUMAN,6,6
sp|P05141|ADT2_HUMAN,4,4
sp|P05141|ADT2_HUMAN;sp|P12235|ADT1_HUMAN;sp|P12236|ADT3_HUMAN,5,6
sp|P05141|ADT2_HUMAN;sp|P12235|ADT1_HUMAN;sp|P12236|ADT3_HUMAN;sp|Q9H0C2|ADT4_HUMAN,3,3
sp|P05141|ADT2_HUMAN;sp|P12236|ADT3_HUMAN,2,2
sp|P05161|ISG15_HUMAN,11,11
sp|P05198|IF2A_HUMAN,10,10
sp|P05204|HMGN2_HUMAN,3,3
sp|P05204|HMGN2_HUMAN;sp|Q15651|HMGN3_HUMAN,2,2
sp|P05386|RLA1_HUMAN,1,1
sp|P05387|RLA2_HUMAN,10,10
sp|P05388|RLA0_HUMAN,3,3
sp|P05388|RLA0_HUMAN;sp|Q8NHW5|RLA0L_HUMAN,8,8
sp|P05455|LA_HUMAN,10,11
sp|P05556|ITB1_HUMAN,5,5
sp|P05556|ITB1_HUMAN;sp|P18564|ITB6_HUMAN,1,1
sp|P05783|K1C18_HUMAN,29,29
sp|P05783|K1C18_HUMAN;sp|P08727|K1C19_HUMAN,1,1
sp|P05783|K1C18_HUMAN;sp|Q92764|KRT35_HUMAN,2,2
sp|P05787|K2C8_HUMAN,56,58
sp|P05787|K2C8_HUMAN;sp|P08670|VIME_HUMAN;sp|P08729|K2C7_HUMAN;sp|P17661|DESM_HUMAN;sp|P41219|PERI_HUMAN,1,1
sp|P05787|K2C8_HUMAN;sp|P08670|VIME_HUMAN;sp|P08729|K2C7_HUMAN;sp|P17661|DESM_HUMAN;sp|P41219|PERI_HUMAN;sp|Q9NSB2|KRT84_HUMAN,1,1
sp|P05787|K2C8_HUMAN;sp|P08729|K2C7_HUMAN;sp|P14136|GFAP_HUMAN;sp|P19013|K2C4_HUMAN;sp|Q6KB66|K2C80_HUMAN,1,1
sp|P05976|MYL1_HUMAN;sp|P08590|MYL3_HUMAN;sp|P60660|MYL6_HUMAN,3,3
sp|P06396|GELS_HUMAN,8,9
sp|P06454|PTMA_HUMAN,9,10
sp|P06493|CDK1_HUMAN,1,1
sp|P06493|CDK1_HUMAN;sp|P24941|CDK2_HUMAN;sp|Q00526|CDK3_HUMAN,1,1
sp|P06576|ATPB_HUMAN,24,24
sp|P06703|S10A6_HUMAN,3,3
sp|P06730|IF4E_HUMAN,1,1
sp|P06733|ENOA_HUMAN,33,36
sp|P06733|ENOA_HUMAN;sp|P09104|ENOG_HUMAN;sp|P13929|ENOB_HUMAN,2,2
sp|P06737|PYGL_HUMAN,1,1
sp|P06737|PYGL_HUMAN;sp|P11216|PYGB_HUMAN;sp|P11217|PYGM_HUMAN,1,1
sp|P06744|G6PI_HUMAN,23,23
sp|P06744|G6PI_HUMAN;sp|Q8N196|SIX5_HUMAN,1,1
sp|P06748|NPM_HUMAN,4,4
sp|P06753|TPM3_HUMAN,3,3
sp|P06753|TPM3_HUMAN;sp|P07951|TPM2_HUMAN;sp|P09493|TPM1_HUMAN;sp|P67936|TPM4_HUMAN,4,4
sp|P06753|TPM3_HUMAN;sp|P07951|TPM2_HUMAN;sp|P67936|TPM4_HUMAN,2,2
sp|P06753|TPM3_HUMAN;sp|P09493|TPM1_HUMAN,5,7
sp|P06753|TPM3_HUMAN;sp|P67936|TPM4_HUMAN,2,2
sp|P06899|H2B1J_HUMAN;sp|P23527|H2B1O_HUMAN;sp|P33778|H2B1B_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|Q6DN03|H2B2C_HUMAN;sp|Q6DRA6|H2B2D_HUMAN;sp|Q8N257|H2B3B_HUMAN,3,3
sp|P07099|HYEP_HUMAN,8,8
sp|P07108|ACBP_HUMAN,5,5
sp|P07195|LDHB_HUMAN,23,23
sp|P07196|NFL_HUMAN;sp|P07197|NFM_HUMAN;sp|P08670|VIME_HUMAN;sp|P12036|NFH_HUMAN;sp|P17661|DESM_HUMAN;sp|Q16352|AINX_HUMAN,1,1
sp|P07237|PDIA1_HUMAN,28,28
sp|P07339|CATD_HUMAN,5,5
sp|P07355|ANXA2_HUMAN,9,9
sp|P07384|CAN1_HUMAN,1,1
sp|P07437|TBB5_HUMAN,5,5
sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,1,1
sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,2,2
sp|P07437|TBB5_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,2,2
sp|P07477|TRY1_HUMAN,2,2
sp|P07477|TRY1_HUMAN;sp|P07478|TRY2_HUMAN;sp|Q8NHM4|TRY6_HUMAN,3,5
sp|P07737|PROF1_HUMAN,12,12
sp|P07741|APT_HUMAN,3,3
sp|P07814|SYEP_HUMAN,25,25
sp|P07814|SYEP_HUMAN;sp|P47897|SYQ_HUMAN,1,1
sp|P07900|HS90A_HUMAN,20,20
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN,2,2
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q12931|TRAP1_HUMAN,1,1
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q14568|HS902_HUMAN,1,1
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q14568|HS902_HUMAN;sp|Q58FF7|H90B3_HUMAN;sp|Q58FG1|HS904_HUMAN,2,2
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q14568|HS902_HUMAN;sp|Q58FF8|H90B2_HUMAN,2,2
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q14568|HS902_HUMAN;sp|Q58FF8|H90B2_HUMAN;sp|Q58FG0|HS905_HUMAN,1,1
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF6|H90B4_HUMAN;sp|Q58FF7|H90B3_HUMAN,1,1
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF6|H90B4_HUMAN;sp|Q58FF7|H90B3_HUMAN;sp|Q58FF8|H90B2_HUMAN,3,3
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF6|H90B4_HUMAN;sp|Q58FF7|H90B3_HUMAN;sp|Q58FG0|HS905_HUMAN,3,3
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF7|H90B3_HUMAN,1,1
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FG1|HS904_HUMAN,2,3
sp|P07900|HS90A_HUMAN;sp|Q14568|HS902_HUMAN,2,2
sp|P07900|HS90A_HUMAN;sp|Q58FG0|HS905_HUMAN,1,1
sp|P07900|HS90A_HUMAN;sp|Q9NQH7|XPP3_HUMAN,1,1
sp|P07910|HNRPC_HUMAN,9,12
sp|P07910|HNRPC_HUMAN;sp|Q86SE5|RALYL_HUMAN,1,1
sp|P07951|TPM2_HUMAN,3,3
sp|P07951|TPM2_HUMAN;sp|P09493|TPM1_HUMAN,3,3
sp|P07951|TPM2_HUMAN;sp|P67936|TPM4_HUMAN,4,5
sp|P07954|FUMH_HUMAN,8,8
sp|P08133|ANXA6_HUMAN,2,2
sp|P08134|RHOC_HUMAN;sp|P61586|RHOA_HUMAN,2,2
sp|P08195|4F2_HUMAN,23,25
sp|P08237|PFKAM_HUMAN,1,1
sp|P08237|PFKAM_HUMAN;sp|P17858|PFKAL_HUMAN;sp|Q01813|PFKAP_HUMAN,1,1
sp|P08238|HS90B_HUMAN,13,13
sp|P08238|HS90B_HUMAN;sp|P14625|ENPL_HUMAN,2,2
sp|P08238|HS90B_HUMAN;sp|Q58FF7|H90B3_HUMAN,3,4
sp|P08238|HS90B_HUMAN;sp|Q58FF7|H90B3_HUMAN;sp|Q58FF8|H90B2_HUMAN,1,1
sp|P08238|HS90B_HUMAN;sp|Q58FF8|H90B2_HUMAN,1,1
sp|P08240|SRPRA_HUMAN,2,2
sp|P08243|ASNS_HUMAN,15,15
sp|P08559|ODPA_HUMAN,1,1
sp|P08559|ODPA_HUMAN;sp|P29803|ODPAT_HUMAN,1,1
sp|P08574|CY1_HUMAN,2,2
sp|P08579|RU2B_HUMAN;sp|P09012|SNRPA_HUMAN,2,2
sp|P08621|RU17_HUMAN,5,5
sp|P08670|VIME_HUMAN,42,45
sp|P08670|VIME_HUMAN;sp|P14136|GFAP_HUMAN,1,2
sp|P08670|VIME_HUMAN;sp|P17661|DESM_HUMAN,1,1
sp|P08670|VIME_HUMAN;sp|P41219|PERI_HUMAN,3,3
sp|P08708|RS17_HUMAN,5,5
sp|P08727|K1C19_HUMAN,13,13
sp|P08727|K1C19_HUMAN;sp|Q04695|K1C17_HUMAN,3,3
sp|P08729|K2C7_HUMAN,31,32
sp|P08729|K2C7_HUMAN;sp|Q14CN4|K2C72_HUMAN,2,2
sp|P08729|K2C7_HUMAN;sp|Q5XKE5|K2C79_HUMAN,1,1
sp|P08754|GNAI3_HUMAN,2,2
sp|P08758|ANXA5_HUMAN,15,17
sp|P08865|RSSA_HUMAN,3,3
sp|P09012|SNRPA_HUMAN,2,2
sp|P09038|FGF2_HUMAN,2,2
sp|P09211|GSTP1_HUMAN,11,11
sp|P09234|RU1C_HUMAN,1,1
sp|P09382|LEG1_HUMAN,7,7
sp|P09429|HMGB1_HUMAN,2,2
sp|P09488|GSTM1_HUMAN;sp|P46439|GSTM5_HUMAN,1,1
sp|P09493|TPM1_HUMAN,6,6
sp|P09496|CLCA_HUMAN,4,4
sp|P09496|CLCA_HUMAN;sp|Q0IIM8|TBC8B_HUMAN,1,1
sp|P09525|ANXA4_HUMAN,2,2
sp|P09651|ROA1_HUMAN,3,4
sp|P09651|ROA1_HUMAN;sp|P51991|ROA3_HUMAN;sp|Q32P51|RA1L2_HUMAN,1,1
sp|P09651|ROA1_HUMAN;sp|Q32P51|RA1L2_HUMAN,3,3
sp|P09661|RU2A_HUMAN,2,2
sp|P09874|PARP1_HUMAN,17,17
sp|P09913|IFIT2_HUMAN,1,1
sp|P09960|LKHA4_HUMAN,2,2
sp|P09972|ALDOC_HUMAN,2,2
sp|P0C0L4|CO4A_HUMAN;sp|P0C0L5|CO4B_HUMAN,1,1
sp|P0C0S5|H2AZ_HUMAN;sp|Q71UI9|H2AV_HUMAN,3,4
sp|P0C0S8|H2A1_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q8IUE6|H2A2B_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q96QV6|H2A1A_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,1,1
sp|P0CB38|PAB4L_HUMAN;sp|Q13310|PABP4_HUMAN,1,1
sp|P0CG47|UBB_HUMAN;sp|P0CG48|UBC_HUMAN;sp|P62979|RS27A_HUMAN;sp|P62987|RL40_HUMAN,5,6
sp|P0DME0|SETLP_HUMAN;sp|Q01105|SET_HUMAN,6,6
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN,10,10
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P11021|BIP_HUMAN;sp|P11142|HSP7C_HUMAN;sp|P17066|HSP76_HUMAN;sp|P34931|HS71L_HUMAN;sp|P48741|HSP77_HUMAN;sp|P54652|HSP72_HUMAN,2,2
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P11142|HSP7C_HUMAN,2,2
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P11142|HSP7C_HUMAN;sp|P17066|HSP76_HUMAN;sp|P34931|HS71L_HUMAN;sp|P48741|HSP77_HUMAN;sp|P54652|HSP72_HUMAN,1,1
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P11142|HSP7C_HUMAN;sp|P17066|HSP76_HUMAN;sp|P34931|HS71L_HUMAN;sp|P54652|HSP72_HUMAN,1,1
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P17066|HSP76_HUMAN,2,2
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P17066|HSP76_HUMAN;sp|P34931|HS71L_HUMAN,1,1
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P17066|HSP76_HUMAN;sp|P34931|HS71L_HUMAN;sp|P48741|HSP77_HUMAN,2,2
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P17066|HSP76_HUMAN;sp|P48741|HSP77_HUMAN,1,1
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P34931|HS71L_HUMAN,6,6
sp|P0DP23|CALM1_HUMAN;sp|P0DP24|CALM2_HUMAN;sp|P0DP25|CALM3_HUMAN,5,5
sp|P0DP23|CALM1_HUMAN;sp|P0DP24|CALM2_HUMAN;sp|P0DP25|CALM3_HUMAN;sp|P27482|CALL3_HUMAN,1,1
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|P68363|TBA1B_HUMAN;sp|P68366|TBA4A_HUMAN;sp|Q6PEY2|TBA3E_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9BQE3|TBA1C_HUMAN,2,4
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|P68363|TBA1B_HUMAN;sp|P68366|TBA4A_HUMAN;sp|Q6PEY2|TBA3E_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9BQE3|TBA1C_HUMAN;sp|Q9H853|TBA4B_HUMAN;sp|Q9NY65|TBA8_HUMAN,2,2
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|P68363|TBA1B_HUMAN;sp|P68366|TBA4A_HUMAN;sp|Q6PEY2|TBA3E_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9BQE3|TBA1C_HUMAN;sp|Q9NY65|TBA8_HUMAN,5,5
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|P68363|TBA1B_HUMAN;sp|P68366|TBA4A_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9BQE3|TBA1C_HUMAN,2,2
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|P68363|TBA1B_HUMAN;sp|P68366|TBA4A_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9BQE3|TBA1C_HUMAN;sp|Q9NY65|TBA8_HUMAN,2,2
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|P68363|TBA1B_HUMAN;sp|Q6PEY2|TBA3E_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9BQE3|TBA1C_HUMAN,2,2
sp|P10412|H14_HUMAN;sp|P16401|H15_HUMAN;sp|P16402|H13_HUMAN;sp|P16403|H12_HUMAN;sp|P22492|H1T_HUMAN;sp|Q02539|H11_HUMAN,1,1
sp|P10412|H14_HUMAN;sp|P16402|H13_HUMAN;sp|P16403|H12_HUMAN,5,7
sp|P10412|H14_HUMAN;sp|P16402|H13_HUMAN;sp|P16403|H12_HUMAN;sp|P22492|H1T_HUMAN;sp|Q02539|H11_HUMAN,3,3
sp|P10599|THIO_HUMAN,6,7
sp|P10606|COX5B_HUMAN,1,1
sp|P10620|MGST1_HUMAN,1,1
sp|P10768|ESTD_HUMAN,4,4
sp|P10809|CH60_HUMAN,29,34
sp|P11021|BIP_HUMAN,33,33
sp|P11021|BIP_HUMAN;sp|P11142|HSP7C_HUMAN;sp|P34931|HS71L_HUMAN;sp|P54652|HSP72_HUMAN,2,2
sp|P11142|HSP7C_HUMAN,25,25
sp|P11142|HSP7C_HUMAN;sp|P17066|HSP76_HUMAN;sp|P54652|HSP72_HUMAN,2,2
sp|P11142|HSP7C_HUMAN;sp|P38646|GRP75_HUMAN;sp|P54652|HSP72_HUMAN,1,1
sp|P11142|HSP7C_HUMAN;sp|P54652|HSP72_HUMAN,10,10
sp|P11166|GTR1_HUMAN,3,3
sp|P11172|UMPS_HUMAN,1,1
sp|P11177|ODPB_HUMAN,2,2
sp|P11233|RALA_HUMAN;sp|P11234|RALB_HUMAN,1,1
sp|P11279|LAMP1_HUMAN,3,3
sp|P11387|TOP1_HUMAN,1,1
sp|P11413|G6PD_HUMAN,29,30
sp|P11586|C1TC_HUMAN,25,25
sp|P11586|C1TC_HUMAN;sp|Q6UB35|C1TM_HUMAN,1,1
sp|P11766|ADHX_HUMAN,3,3
sp|P11908|PRPS2_HUMAN,1,1
sp|P11908|PRPS2_HUMAN;sp|P21108|PRPS3_HUMAN;sp|P60891|PRPS1_HUMAN,1,1
sp|P11908|PRPS2_HUMAN;sp|P60891|PRPS1_HUMAN,1,1
sp|P11940|PABP1_HUMAN,3,3
sp|P11940|PABP1_HUMAN;sp|Q13310|PABP4_HUMAN,3,3
sp|P11940|PABP1_HUMAN;sp|Q13310|PABP4_HUMAN;sp|Q4VXU2|PAP1L_HUMAN;sp|Q9H361|PABP3_HUMAN,1,1
sp|P11940|PABP1_HUMAN;sp|Q4VXU2|PAP1L_HUMAN,1,1
sp|P11940|PABP1_HUMAN;sp|Q4VXU2|PAP1L_HUMAN;sp|Q5JQF8|PAP1M_HUMAN;sp|Q9H361|PABP3_HUMAN,1,1
sp|P11940|PABP1_HUMAN;sp|Q4VXU2|PAP1L_HUMAN;sp|Q96DU9|PABP5_HUMAN,1,1
sp|P11940|PABP1_HUMAN;sp|Q9H361|PABP3_HUMAN,5,5
sp|P12004|PCNA_HUMAN,10,10
sp|P12081|HARS1_HUMAN,3,3
sp|P12081|HARS1_HUMAN;sp|P49590|SYHM_HUMAN,1,1
sp|P12235|ADT1_HUMAN;sp|P12236|ADT3_HUMAN,1,1
sp|P12236|ADT3_HUMAN,2,2
sp|P12268|IMDH2_HUMAN,8,8
sp|P12268|IMDH2_HUMAN;sp|P20839|IMDH1_HUMAN,1,1
