protein_group,precursor_num,scan_num
sp|O43156|TTI1_HUMAN,11,12
sp|O43159|RRP8_HUMAN,4,4
sp|O43169|CYB5B_HUMAN,5,10
sp|O43172|PRP4_HUMAN,9,12
sp|O43175|SERA_HUMAN,31,62
sp|O43237|DC1L2_HUMAN,9,9
sp|O43242|PSMD3_HUMAN,28,40
sp|O43251|RFOX2_HUMAN;sp|Q9NWB1|RFOX1_HUMAN,1,1
sp|O43252|PAPS1_HUMAN,13,17
sp|O43252|PAPS1_HUMAN;sp|O95340|PAPS2_HUMAN,1,1
sp|O43264|ZW10_HUMAN,6,6
sp|O43286|B4GT5_HUMAN;sp|P15291|B4GT1_HUMAN,1,1
sp|O43290|SNUT1_HUMAN,18,20
sp|O43292|GPAA1_HUMAN,4,4
sp|O43293|DAPK3_HUMAN,3,4
sp|O43294|TGFI1_HUMAN,3,4
sp|O43298|ZBT43_HUMAN,1,1
sp|O43314|VIP2_HUMAN,6,7
sp|O43318|M3K7_HUMAN,3,4
sp|O43324|MCA3_HUMAN,9,11
sp|O43390|HNRPR_HUMAN,23,40
sp|O43390|HNRPR_HUMAN;sp|O60506|HNRPQ_HUMAN,10,18
sp|O43395|PRPF3_HUMAN,12,13
sp|O43396|TXNL1_HUMAN,17,26
sp|O43399|TPD54_HUMAN,19,33
sp|O43402|EMC8_HUMAN,2,3
sp|O43414|ERI3_HUMAN,4,4
sp|O43423|AN32C_HUMAN;sp|O95626|AN32D_HUMAN;sp|P39687|AN32A_HUMAN;sp|Q92688|AN32B_HUMAN,1,1
sp|O43423|AN32C_HUMAN;sp|P39687|AN32A_HUMAN,1,2
sp|O43432|IF4G3_HUMAN,10,11
sp|O43432|IF4G3_HUMAN;sp|Q04637|IF4G1_HUMAN,5,12
sp|O43447|PPIH_HUMAN,8,10
sp|O43464|HTRA2_HUMAN,2,2
sp|O43464|HTRA2_HUMAN;sp|P83110|HTRA3_HUMAN,1,1
sp|O43488|ARK72_HUMAN,5,8
sp|O43488|ARK72_HUMAN;sp|O95154|ARK73_HUMAN;sp|Q8NHP1|ARK74_HUMAN,1,1
sp|O43491|E41L2_HUMAN,21,27
sp|O43504|LTOR5_HUMAN,3,4
sp|O43505|B4GA1_HUMAN,2,2
sp|O43516|WIPF1_HUMAN,1,1
sp|O43583|DENR_HUMAN,5,8
sp|O43592|XPOT_HUMAN,20,26
sp|O43598|DNPH1_HUMAN,5,6
sp|O43615|TIM44_HUMAN,8,9
sp|O43617|TPPC3_HUMAN,6,6
sp|O43633|CHM2A_HUMAN,4,5
sp|O43660|PLRG1_HUMAN,7,11
sp|O43663|PRC1_HUMAN,9,12
sp|O43670|ZN207_HUMAN,5,8
sp|O43674|NDUB5_HUMAN,3,4
sp|O43676|NDUB3_HUMAN,3,3
sp|O43678|NDUA2_HUMAN,4,6
sp|O43681|GET3_HUMAN,8,10
sp|O43684|BUB3_HUMAN,18,26
sp|O43707|ACTN4_HUMAN,75,148
sp|O43707|ACTN4_HUMAN;sp|P12814|ACTN1_HUMAN,11,31
sp|O43707|ACTN4_HUMAN;sp|P12814|ACTN1_HUMAN;sp|P35609|ACTN2_HUMAN,7,10
sp|O43707|ACTN4_HUMAN;sp|P12814|ACTN1_HUMAN;sp|P35609|ACTN2_HUMAN;sp|Q08043|ACTN3_HUMAN,7,14
sp|O43707|ACTN4_HUMAN;sp|P12814|ACTN1_HUMAN;sp|Q08043|ACTN3_HUMAN,1,4
sp|O43707|ACTN4_HUMAN;sp|P35609|ACTN2_HUMAN,3,8
sp|O43707|ACTN4_HUMAN;sp|Q9H254|SPTN4_HUMAN,3,12
sp|O43709|BUD23_HUMAN,5,5
sp|O43715|TRIA1_HUMAN,4,4
sp|O43719|HTSF1_HUMAN,5,5
sp|O43739|CYH3_HUMAN;sp|Q15438|CYH1_HUMAN;sp|Q99418|CYH2_HUMAN,1,1
sp|O43747|AP1G1_HUMAN,16,17
sp|O43752|STX6_HUMAN,2,2
sp|O43760|SNG2_HUMAN,2,2
sp|O43765|SGTA_HUMAN,6,6
sp|O43768|ENSA_HUMAN,7,11
sp|O43768|ENSA_HUMAN;sp|P56211|ARP19_HUMAN,1,2
sp|O43772|MCAT_HUMAN,6,6
sp|O43776|SYNC_HUMAN,15,23
sp|O43790|KRT86_HUMAN;sp|O95678|K2C75_HUMAN;sp|P02538|K2C6A_HUMAN;sp|P04259|K2C6B_HUMAN;sp|P05787|K2C8_HUMAN;sp|P08670|VIME_HUMAN;sp|P08729|K2C7_HUMAN;sp|P12035|K2C3_HUMAN;sp|P13647|K2C5_HUMAN;sp|P14136|GFAP_HUMAN;sp|P15241|K2M2_SHEEP;sp|P25691|K2M3_SHEEP;sp|P48668|K2C6C_HUMAN;sp|P78385|KRT83_HUMAN;sp|P78386|KRT85_HUMAN;sp|Q01546|K22O_HUMAN;sp|Q14533|KRT81_HUMAN;sp|Q5XKE5|K2C79_HUMAN;sp|Q8N1N4|K2C78_HUMAN;sp|Q9NSB2|KRT84_HUMAN,1,1
sp|O43795|MYO1B_HUMAN,19,20
sp|O43795|MYO1B_HUMAN;sp|Q9UBC5|MYO1A_HUMAN,1,1
sp|O43805|SSNA1_HUMAN,1,1
sp|O43809|CPSF5_HUMAN,7,11
sp|O43813|LANC1_HUMAN,10,14
sp|O43815|STRN_HUMAN,3,3
sp|O43818|U3IP2_HUMAN,5,6
sp|O43819|SCO2_HUMAN,5,5
sp|O43823|AKAP8_HUMAN,7,7
sp|O43826|G6PT1_HUMAN,2,2
sp|O43837|IDH3B_HUMAN,15,16
sp|O43847|NRDC_HUMAN,22,31
sp|O43852|CALU_HUMAN,20,29
sp|O43854|EDIL3_HUMAN,11,17
sp|O43865|SAHH2_HUMAN,8,8
sp|O43865|SAHH2_HUMAN;sp|P23526|SAHH_HUMAN;sp|Q96HN2|SAHH3_HUMAN,1,2
sp|O43865|SAHH2_HUMAN;sp|Q96HN2|SAHH3_HUMAN,6,12
sp|O43896|KIF1C_HUMAN,6,6
sp|O43896|KIF1C_HUMAN;sp|O60333|KIF1B_HUMAN;sp|Q12756|KIF1A_HUMAN;sp|Q9NQT8|KI13B_HUMAN,1,1
sp|O43896|KIF1C_HUMAN;sp|Q96L93|KI16B_HUMAN;sp|Q9H1H9|KI13A_HUMAN;sp|Q9NQT8|KI13B_HUMAN;sp|Q9P2P6|STAR9_HUMAN,1,1
sp|O43913|ORC5_HUMAN,3,3
sp|O43920|NDUS5_HUMAN,3,4
sp|O43924|PDE6D_HUMAN,3,3
sp|O43929|ORC4_HUMAN,2,2
sp|O60216|RAD21_HUMAN,8,10
sp|O60216|RAD21_HUMAN;sp|Q9H4I0|RD21L_HUMAN,1,2
sp|O60220|TIM8A_HUMAN,1,2
sp|O60231|DHX16_HUMAN,10,11
sp|O60232|ZNRD2_HUMAN,6,6
sp|O60245|PCDH7_HUMAN,1,1
sp|O60256|KPRB_HUMAN,11,13
sp|O60256|KPRB_HUMAN;sp|Q14558|KPRA_HUMAN,2,5
sp|O60264|SMCA5_HUMAN,21,28
sp|O60264|SMCA5_HUMAN;sp|P28370|SMCA1_HUMAN,10,13
sp|O60271|JIP4_HUMAN,12,12
sp|O60282|KIF5C_HUMAN;sp|P33176|KINH_HUMAN;sp|Q12840|KIF5A_HUMAN,9,10
sp|O60306|AQR_HUMAN,13,15
sp|O60308|CE104_HUMAN;sp|Q5VTR2|BRE1A_HUMAN,1,1
sp|O60313|OPA1_HUMAN,19,21
sp|O60331|PI51C_HUMAN,2,2
sp|O60333|KIF1B_HUMAN;sp|Q12756|KIF1A_HUMAN,2,2
sp|O60341|KDM1A_HUMAN,13,14
sp|O60343|TBCD4_HUMAN,11,12
sp|O60361|NDK8_HUMAN;sp|P15531|NDKA_HUMAN;sp|P22392|NDKB_HUMAN,7,25
sp|O60361|NDK8_HUMAN;sp|P22392|NDKB_HUMAN,4,13
sp|O60427|FADS1_HUMAN,6,6
sp|O60437|PEPL_HUMAN,36,39
sp|O60443|GSDME_HUMAN,9,11
sp|O60488|ACSL4_HUMAN,10,12
sp|O60488|ACSL4_HUMAN;sp|O95573|ACSL3_HUMAN,1,1
sp|O60493|SNX3_HUMAN,3,3
sp|O60493|SNX3_HUMAN;sp|Q9UMY4|SNX12_HUMAN,2,2
sp|O60499|STX10_HUMAN,5,6
sp|O60502|OGA_HUMAN,10,11
sp|O60504|VINEX_HUMAN,4,4
sp|O60506|HNRPQ_HUMAN,17,28
sp|O60508|PRP17_HUMAN,1,1
sp|O60518|RNBP6_HUMAN,2,2
sp|O60524|NEMF_HUMAN,9,9
sp|O60547|GMDS_HUMAN,5,8
sp|O60551|NMT2_HUMAN;sp|P30419|NMT1_HUMAN,3,4
sp|O60563|CCNT1_HUMAN,3,3
sp|O60566|BUB1B_HUMAN,8,11
sp|O60568|PLOD3_HUMAN,16,21
sp|O60610|DIAP1_HUMAN,24,26
sp|O60613|SEP15_HUMAN,2,2
sp|O60641|AP180_HUMAN;sp|Q13492|PICAL_HUMAN,1,1
sp|O60645|EXOC3_HUMAN,6,7
sp|O60664|PLIN3_HUMAN,16,19
sp|O60671|RAD1_HUMAN,2,2
sp|O60678|ANM3_HUMAN,3,3
sp|O60684|IMA7_HUMAN,4,6
sp|O60684|IMA7_HUMAN;sp|P52294|IMA5_HUMAN,1,2
sp|O60701|UGDH_HUMAN,21,27
sp|O60716|CTND1_HUMAN,17,22
sp|O60739|EIF1B_HUMAN;sp|P41567|EIF1_HUMAN,6,10
sp|O60749|SNX2_HUMAN,13,16
sp|O60762|DPM1_HUMAN,2,2
sp|O60763|USO1_HUMAN,19,25
sp|O60783|RT14_HUMAN,2,2
sp|O60784|TOM1_HUMAN,6,7
sp|O60814|H2B1K_HUMAN;sp|P06899|H2B1J_HUMAN;sp|P23527|H2B1O_HUMAN;sp|P33778|H2B1B_HUMAN;sp|P57053|H2BFS_HUMAN;sp|P58876|H2B1D_HUMAN;sp|P62807|H2B1C_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|Q5QNW6|H2B2F_HUMAN;sp|Q8N257|H2B3B_HUMAN;sp|Q93079|H2B1H_HUMAN;sp|Q96A08|H2B1A_HUMAN;sp|Q99877|H2B1N_HUMAN;sp|Q99879|H2B1M_HUMAN;sp|Q99880|H2B1L_HUMAN,3,5
sp|O60814|H2B1K_HUMAN;sp|P06899|H2B1J_HUMAN;sp|P23527|H2B1O_HUMAN;sp|P33778|H2B1B_HUMAN;sp|P57053|H2BFS_HUMAN;sp|P58876|H2B1D_HUMAN;sp|P62807|H2B1C_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|Q5QNW6|H2B2F_HUMAN;sp|Q8N257|H2B3B_HUMAN;sp|Q93079|H2B1H_HUMAN;sp|Q99877|H2B1N_HUMAN;sp|Q99879|H2B1M_HUMAN;sp|Q99880|H2B1L_HUMAN,12,38
sp|O60814|H2B1K_HUMAN;sp|P06899|H2B1J_HUMAN;sp|P23527|H2B1O_HUMAN;sp|P33778|H2B1B_HUMAN;sp|P57053|H2BFS_HUMAN;sp|P58876|H2B1D_HUMAN;sp|P62807|H2B1C_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|Q5QNW6|H2B2F_HUMAN;sp|Q93079|H2B1H_HUMAN;sp|Q96A08|H2B1A_HUMAN;sp|Q99877|H2B1N_HUMAN;sp|Q99879|H2B1M_HUMAN;sp|Q99880|H2B1L_HUMAN,1,2
sp|O60814|H2B1K_HUMAN;sp|P57053|H2BFS_HUMAN;sp|P58876|H2B1D_HUMAN;sp|P62807|H2B1C_HUMAN;sp|Q5QNW6|H2B2F_HUMAN;sp|Q93079|H2B1H_HUMAN;sp|Q99877|H2B1N_HUMAN;sp|Q99879|H2B1M_HUMAN;sp|Q99880|H2B1L_HUMAN,3,9
sp|O60826|CCD22_HUMAN,7,7
sp|O60828|PQBP1_HUMAN,4,5
sp|O60831|PRAF2_HUMAN,2,2
sp|O60832|DKC1_HUMAN,15,23
sp|O60841|IF2P_HUMAN,22,28
sp|O60869|EDF1_HUMAN,5,8
sp|O60879|DIAP2_HUMAN,10,11
sp|O60884|DNJA2_HUMAN,7,9
sp|O60885|BRD4_HUMAN,4,4
sp|O60885|BRD4_HUMAN;sp|Q15059|BRD3_HUMAN,2,2
sp|O60888|CUTA_HUMAN,5,6
sp|O60907|TBL1X_HUMAN,1,1
sp|O60907|TBL1X_HUMAN;sp|Q9BQ87|TBL1Y_HUMAN;sp|Q9BZK7|TBL1R_HUMAN,2,4
sp|O60907|TBL1X_HUMAN;sp|Q9BZK7|TBL1R_HUMAN,1,2
sp|O60921|HUS1_HUMAN,7,7
sp|O60925|PFD1_HUMAN,4,6
sp|O60927|PP1RB_HUMAN,2,5
sp|O60934|NBN_HUMAN,1,1
sp|O60936|NOL3_HUMAN,3,4
sp|O60942|MCE1_HUMAN,6,6
sp|O75027|ABCB7_HUMAN,6,8
sp|O75037|KI21B_HUMAN;sp|Q7Z4S6|KI21A_HUMAN,1,2
sp|O75044|SRGP2_HUMAN,4,4
sp|O75083|WDR1_HUMAN,27,46
sp|O75116|ROCK2_HUMAN,27,30
sp|O75116|ROCK2_HUMAN;sp|Q13464|ROCK1_HUMAN,2,3
sp|O75122|CLAP2_HUMAN,8,9
sp|O75122|CLAP2_HUMAN;sp|Q7Z460|CLAP1_HUMAN,1,1
sp|O75128|COBL_HUMAN,7,7
sp|O75131|CPNE3_HUMAN,7,14
sp|O75131|CPNE3_HUMAN;sp|O95741|CPNE6_HUMAN;sp|Q86YQ8|CPNE8_HUMAN;sp|Q8IYJ1|CPNE9_HUMAN;sp|Q96A23|CPNE4_HUMAN;sp|Q96FN4|CPNE2_HUMAN;sp|Q9HCH3|CPNE5_HUMAN;sp|Q9UBL6|CPNE7_HUMAN,1,1
sp|O75150|BRE1B_HUMAN,10,12
sp|O75150|BRE1B_HUMAN;sp|Q5VTR2|BRE1A_HUMAN,3,3
sp|O75152|ZC11A_HUMAN,6,6
sp|O75153|CLU_HUMAN,27,28
sp|O75165|DJC13_HUMAN,21,22
sp|O75170|PP6R2_HUMAN;sp|Q5H9R7|PP6R3_HUMAN,1,1
sp|O75175|CNOT3_HUMAN,1,1
sp|O75179|ANR17_HUMAN,13,15
sp|O75179|ANR17_HUMAN;sp|Q8IWZ3|ANKH1_HUMAN,7,8
sp|O75190|DNJB6_HUMAN;sp|Q8WWF6|DNJB3_HUMAN,1,2
sp|O75208|COQ9_HUMAN,2,2
sp|O75223|GGCT_HUMAN,6,6
sp|O75251|NDUS7_HUMAN,2,2
sp|O75306|NDUS2_HUMAN,10,10
sp|O75312|ZPR1_HUMAN,6,6
sp|O75323|NIPS2_HUMAN,4,7
sp|O75340|PDCD6_HUMAN,13,22
sp|O75347|TBCA_HUMAN,11,16
sp|O75348|VATG1_HUMAN,1,3
sp|O75348|VATG1_HUMAN;sp|O95670|VATG2_HUMAN,1,1
sp|O75351|VPS4B_HUMAN,5,8
sp|O75351|VPS4B_HUMAN;sp|Q6PIW4|FIGL1_HUMAN;sp|Q9UN37|VPS4A_HUMAN,1,2
sp|O75351|VPS4B_HUMAN;sp|Q9UN37|VPS4A_HUMAN,2,3
sp|O75352|MPU1_HUMAN,3,3
sp|O75367|H2AY_HUMAN,13,25
sp|O75367|H2AY_HUMAN;sp|Q9P0M6|H2AW_HUMAN,2,2
sp|O75368|SH3L1_HUMAN,7,10
sp|O75369|FLNB_HUMAN,131,231
sp|O75369|FLNB_HUMAN;sp|P21333|FLNA_HUMAN,3,5
sp|O75369|FLNB_HUMAN;sp|P21333|FLNA_HUMAN;sp|Q14315|FLNC_HUMAN,10,24
sp|O75369|FLNB_HUMAN;sp|Q14315|FLNC_HUMAN,3,7
sp|O75376|NCOR1_HUMAN,11,11
sp|O75380|NDUS6_HUMAN,1,1
sp|O75390|CISY_HUMAN,16,26
sp|O75391|SPAG7_HUMAN,7,10
sp|O75396|SC22B_HUMAN,11,18
sp|O75400|PR40A_HUMAN,8,10
sp|O75410|TACC1_HUMAN,2,2
sp|O75414|NDK6_HUMAN,1,1
sp|O75419|CDC45_HUMAN,3,3
sp|O75431|MTX2_HUMAN,2,3
sp|O75436|VP26A_HUMAN,11,12
sp|O75439|MPPB_HUMAN,16,18
sp|O75439|MPPB_HUMAN;sp|P31930|QCR1_HUMAN,1,2
sp|O75475|PSIP1_HUMAN,17,22
sp|O75475|PSIP1_HUMAN;sp|P51858|HDGF_HUMAN;sp|Q7Z4V5|HDGR2_HUMAN;sp|Q9Y3E1|HDGR3_HUMAN,1,1
sp|O75477|ERLN1_HUMAN,4,5
sp|O75477|ERLN1_HUMAN;sp|O94905|ERLN2_HUMAN,2,2
sp|O75489|NDUS3_HUMAN,9,12
sp|O75494|SRS10_HUMAN,4,6
sp|O75494|SRS10_HUMAN;sp|Q8WXF0|SRS12_HUMAN,2,3
sp|O75506|HSBP1_HUMAN,2,2
sp|O75521|ECI2_HUMAN,7,7
sp|O75525|KHDR3_HUMAN,2,2
sp|O75525|KHDR3_HUMAN;sp|Q07666|KHDR1_HUMAN;sp|Q5VWX1|KHDR2_HUMAN,1,3
sp|O75526|RMXL2_HUMAN;sp|P38159|RBMX_HUMAN,1,1
sp|O75526|RMXL2_HUMAN;sp|P38159|RBMX_HUMAN;sp|Q8N7X1|RMXL3_HUMAN;sp|Q96E39|RMXL1_HUMAN,1,1
sp|O75530|EED_HUMAN,3,3
sp|O75531|BAF_HUMAN,9,19
sp|O75533|SF3B1_HUMAN,37,59
sp|O75534|CSDE1_HUMAN,31,46
sp|O75569|PRKRA_HUMAN,2,3
sp|O75592|MYCB2_HUMAN,11,12
sp|O75600|KBL_HUMAN,6,7
sp|O75607|NPM3_HUMAN,7,11
sp|O75608|LYPA1_HUMAN,6,10
sp|O75616|ERAL1_HUMAN,5,6
sp|O75643|U520_HUMAN,71,96
sp|O75663|TIPRL_HUMAN,7,8
sp|O75683|SURF6_HUMAN,3,4
sp|O75688|PPM1B_HUMAN;sp|P35813|PPM1A_HUMAN,4,4
sp|O75691|UTP20_HUMAN,14,15
sp|O75694|NU155_HUMAN,36,53
sp|O75695|XRP2_HUMAN,3,4
sp|O75717|WDHD1_HUMAN,13,15
sp|O75718|CRTAP_HUMAN,10,11
sp|O75746|S2512_HUMAN,9,10
sp|O75746|S2512_HUMAN;sp|Q9UJS0|S2513_HUMAN,8,8
sp|O75781|PALM_HUMAN,3,3
sp|O75787|RENR_HUMAN,2,2
sp|O75792|RNH2A_HUMAN,2,3
sp|O75794|CD123_HUMAN,3,3
sp|O75817|POP7_HUMAN,1,1
sp|O75818|RPP40_HUMAN,3,4
sp|O75821|EIF3G_HUMAN,15,22
sp|O75822|EIF3J_HUMAN,12,20
sp|O75828|CBR3_HUMAN;sp|P16152|CBR1_HUMAN,3,12
sp|O75832|PSD10_HUMAN,6,6
sp|O75844|FACE1_HUMAN,7,9
sp|O75874|IDHC_HUMAN,18,29
sp|O75874|IDHC_HUMAN;sp|P48735|IDHP_HUMAN,1,2
sp|O75880|SCO1_HUMAN,5,7
sp|O75886|STAM2_HUMAN,1,1
sp|O75886|STAM2_HUMAN;sp|Q92783|STAM1_HUMAN,2,4
sp|O75909|CCNK_HUMAN,1,1
sp|O75911|DHRS3_HUMAN,1,1
sp|O75914|PAK3_HUMAN;sp|Q13153|PAK1_HUMAN;sp|Q13177|PAK2_HUMAN,3,4
sp|O75914|PAK3_HUMAN;sp|Q13177|PAK2_HUMAN,3,4
sp|O75915|PRAF3_HUMAN,5,7
sp|O75925|PIAS1_HUMAN,1,1
sp|O75934|SPF27_HUMAN,5,6
sp|O75935|DCTN3_HUMAN,5,6
sp|O75937|DNJC8_HUMAN,9,12
sp|O75947|ATP5H_HUMAN,9,12
sp|O75955|FLOT1_HUMAN,21,25
sp|O75962|TRIO_HUMAN,24,24
sp|O75964|ATP5L_HUMAN,5,9
sp|O76003|GLRX3_HUMAN,15,21
sp|O76013|KRT36_HUMAN;sp|O76014|KRT37_HUMAN;sp|O76015|KRT38_HUMAN;sp|O77727|K1C15_SHEEP;sp|P02533|K1C14_HUMAN;sp|P02534|K1M1_SHEEP;sp|P05783|K1C18_HUMAN;sp|P08727|K1C19_HUMAN;sp|P08779|K1C16_HUMAN;sp|P13645|K1C10_HUMAN;sp|P13646|K1C13_HUMAN;sp|P19012|K1C15_HUMAN;sp|Q04695|K1C17_HUMAN;sp|Q14525|KT33B_HUMAN;sp|Q14532|K1H2_HUMAN;sp|Q15323|K1H1_HUMAN;sp|Q2M2I5|K1C24_HUMAN;sp|Q7Z3Y7|K1C28_HUMAN;sp|Q92764|KRT35_HUMAN,1,2
sp|O76021|RL1D1_HUMAN,14,22
sp|O76031|CLPX_HUMAN,8,12
sp|O76041|NEBL_HUMAN,6,6
sp|O76070|SYUG_HUMAN,4,6
sp|O76071|CIAO1_HUMAN,3,3
sp|O76094|SRP72_HUMAN,17,19
sp|O77727|K1C15_SHEEP;sp|P02533|K1C14_HUMAN;sp|P08779|K1C16_HUMAN;sp|Q04695|K1C17_HUMAN,1,2
sp|O77727|K1C15_SHEEP;sp|P08727|K1C19_HUMAN;sp|P13646|K1C13_HUMAN,1,1
sp|O94760|DDAH1_HUMAN,7,8
sp|O94763|RMP_HUMAN,3,3
sp|O94766|B3GA3_HUMAN,1,1
sp|O94776|MTA2_HUMAN,21,27
sp|O94776|MTA2_HUMAN;sp|Q13330|MTA1_HUMAN;sp|Q9BTC8|MTA3_HUMAN,1,1
sp|O94776|MTA2_HUMAN;sp|Q9BTC8|MTA3_HUMAN,1,1
sp|O94782|UBP1_HUMAN,3,3
sp|O94788|AL1A2_HUMAN;sp|P00352|AL1A1_HUMAN;sp|P05091|ALDH2_HUMAN;sp|P30837|AL1B1_HUMAN;sp|P47895|AL1A3_HUMAN,1,1
sp|O94805|ACL6B_HUMAN;sp|O96019|ACL6A_HUMAN,2,3
sp|O94808|GFPT2_HUMAN;sp|Q06210|GFPT1_HUMAN,5,8
sp|O94826|TOM70_HUMAN,15,20
sp|O94854|K0754_HUMAN;sp|Q03001|DYST_HUMAN;sp|Q9UPN3|MACF1_HUMAN,1,1
sp|O94854|K0754_HUMAN;sp|Q9UPN3|MACF1_HUMAN,8,9
sp|O94855|SC24D_HUMAN,9,11
sp|O94874|UFL1_HUMAN,10,10
sp|O94875|SRBS2_HUMAN,5,5
sp|O94880|PHF14_HUMAN,1,1
sp|O94888|UBXN7_HUMAN,4,5
sp|O94901|SUN1_HUMAN,10,10
sp|O94903|PLPHP_HUMAN,3,3
sp|O94905|ERLN2_HUMAN,7,10
sp|O94906|PRP6_HUMAN,27,37
sp|O94921|CDK14_HUMAN;sp|P06239|LCK_HUMAN;sp|P06241|FYN_HUMAN;sp|P06493|CDK1_HUMAN;sp|P07947|YES_HUMAN;sp|P07948|LYN_HUMAN;sp|P08631|HCK_HUMAN;sp|P09769|FGR_HUMAN;sp|P11362|FGFR1_HUMAN;sp|P11802|CDK4_HUMAN;sp|P20794|MAK_HUMAN;sp|P21802|FGFR2_HUMAN;sp|P22455|FGFR4_HUMAN;sp|P22607|FGFR3_HUMAN;sp|P24941|CDK2_HUMAN;sp|P50750|CDK9_HUMAN;sp|P51451|BLK_HUMAN;sp|Q00526|CDK3_HUMAN;sp|Q00534|CDK6_HUMAN;sp|Q00535|CDK5_HUMAN;sp|Q00536|CDK16_HUMAN;sp|Q00537|CDK17_HUMAN;sp|Q07002|CDK18_HUMAN;sp|Q14004|CDK13_HUMAN;sp|Q8IZL9|CDK20_HUMAN;sp|Q96Q40|CDK15_HUMAN;sp|Q9NYV4|CDK12_HUMAN;sp|Q9UPZ9|CILK1_HUMAN,1,3
sp|O94925|GLSK_HUMAN,21,35
sp|O94952|FBX21_HUMAN,1,1
sp|O94966|UBP19_HUMAN,4,5
sp|O94973|AP2A2_HUMAN,7,7
sp|O94973|AP2A2_HUMAN;sp|O95782|AP2A1_HUMAN,7,9
sp|O94979|SC31A_HUMAN,25,36
sp|O94992|HEXI1_HUMAN,7,9
sp|O94992|HEXI1_HUMAN;sp|Q96MH2|HEXI2_HUMAN,1,1
sp|O95059|RPP14_HUMAN,2,2
sp|O95067|CCNB2_HUMAN,1,1
sp|O95070|YIF1A_HUMAN,1,3
sp|O95071|UBR5_HUMAN,10,10
sp|O95081|AGFG2_HUMAN,3,5
sp|O95104|SCAF4_HUMAN;sp|Q9UPN6|SCAF8_HUMAN,1,2
sp|O95139|NDUB6_HUMAN,2,2
sp|O95140|MFN2_HUMAN,8,9
sp|O95140|MFN2_HUMAN;sp|Q8IWA4|MFN1_HUMAN,1,1
sp|O95155|UBE4B_HUMAN,13,17
sp|O95159|ZFPL1_HUMAN,2,3
sp|O95163|ELP1_HUMAN,24,27
sp|O95167|NDUA3_HUMAN,1,1
sp|O95168|NDUB4_HUMAN,4,4
sp|O95169|NDUB8_HUMAN,2,3
sp|O95171|SCEL_HUMAN,3,3
sp|O95197|RTN3_HUMAN,5,9
sp|O95202|LETM1_HUMAN,16,19
sp|O95208|EPN2_HUMAN,2,2
sp|O95208|EPN2_HUMAN;sp|Q9H201|EPN3_HUMAN,1,1
sp|O95218|ZRAB2_HUMAN,8,13
sp|O95219|SNX4_HUMAN,3,3
sp|O95229|ZWINT_HUMAN,2,2
sp|O95232|LC7L3_HUMAN,11,16
sp|O95235|KI20A_HUMAN,11,11
sp|O95239|KIF4A_HUMAN,12,12
sp|O95239|KIF4A_HUMAN;sp|Q2VIQ3|KIF4B_HUMAN,7,8
sp|O95248|MTMR5_HUMAN,5,5
sp|O95249|GOSR1_HUMAN,7,8
sp|O95251|KAT7_HUMAN,6,6
sp|O95260|ATE1_HUMAN,2,2
sp|O95263|PDE8B_HUMAN,4,4
sp|O95292|VAPB_HUMAN,8,12
sp|O95292|VAPB_HUMAN;sp|Q9P0L0|VAPA_HUMAN,1,5
sp|O95295|SNAPN_HUMAN,1,1
sp|O95297|MPZL1_HUMAN,2,2
sp|O95299|NDUAA_HUMAN,5,6
sp|O95302|FKBP9_HUMAN,6,6
sp|O95302|FKBP9_HUMAN;sp|Q75LS8|FKB9L_HUMAN,2,3
sp|O95336|6PGL_HUMAN,10,13
sp|O95340|PAPS2_HUMAN,9,13
sp|O95347|SMC2_HUMAN,35,44
sp|O95352|ATG7_HUMAN,10,10
sp|O95361|TRI16_HUMAN,9,9
sp|O95361|TRI16_HUMAN;sp|Q309B1|TR16L_HUMAN,7,10
sp|O95365|ZBT7A_HUMAN,1,1
sp|O95372|LYPA2_HUMAN,2,2
sp|O95373|IPO7_HUMAN,23,32
sp|O95376|ARI2_HUMAN,5,6
sp|O95394|AGM1_HUMAN,7,7
sp|O95396|MOCS3_HUMAN,3,3
sp|O95399|UTS2_HUMAN;sp|P11021|BIP_HUMAN,1,6
sp|O95400|CD2B2_HUMAN,7,8
sp|O95425|SVIL_HUMAN,11,11
sp|O95433|AHSA1_HUMAN,16,28
sp|O95453|PARN_HUMAN,11,11
sp|O95456|PSMG1_HUMAN,6,7
sp|O95466|FMNL1_HUMAN,6,6
sp|O95470|SGPL1_HUMAN,4,4
sp|O95478|NSA2_HUMAN,6,8
sp|O95486|SC24A_HUMAN,9,9
sp|O95486|SC24A_HUMAN;sp|O95487|SC24B_HUMAN,4,5
sp|O95487|SC24B_HUMAN,5,6
sp|O95551|TYDP2_HUMAN,1,1
sp|O95563|MPC2_HUMAN,2,2
sp|O95571|ETHE1_HUMAN,2,3
sp|O95573|ACSL3_HUMAN,25,36
sp|O95602|RPA1_HUMAN,19,19
sp|O95619|YETS4_HUMAN,2,2
sp|O95630|STABP_HUMAN,3,3
sp|O95639|CPSF4_HUMAN,1,1
sp|O95671|ASML_HUMAN,5,5
