protein_group,sequence_count
sp|P01023|A2MG_HUMAN,35
sp|P01023|A2MG_HUMAN;sp|P20742|PZP_HUMAN,4
sp|P01024|CO3_HUMAN,69
sp|P01031|CO5_HUMAN,19
sp|P01033|TIMP1_HUMAN,6
sp|P01034|CYTC_HUMAN,4
sp|P01040|CYTA_HUMAN,2
sp|P01042|KNG1_HUMAN,10
sp|P01111|RASN_HUMAN,1
sp|P01111|RASN_HUMAN;sp|P01112|RASH_HUMAN,1
sp|P01111|RASN_HUMAN;sp|P01112|RASH_HUMAN;sp|P01116|RASK_HUMAN,2
sp|P01112|RASH_HUMAN,1
sp|P01112|RASH_HUMAN;sp|P01116|RASK_HUMAN,1
sp|P01116|RASK_HUMAN,1
sp|P01137|TGFB1_HUMAN,2
sp|P01213|PDYN_HUMAN,1
sp|P01591|IGJ_HUMAN,6
sp|P01593|KVD33_HUMAN;sp|P01594|KV133_HUMAN,1
sp|P01601|KVD16_HUMAN,1
sp|P01619|KV320_HUMAN,1
sp|P01699|LV144_HUMAN;sp|P01700|LV147_HUMAN,1
sp|P01700|LV147_HUMAN,1
sp|P01701|LV151_HUMAN,5
sp|P01703|LV140_HUMAN,2
sp|P01704|LV214_HUMAN,1
sp|P01706|LV211_HUMAN;sp|P01709|LV208_HUMAN;sp|P0DOX8|IGL1_HUMAN,1
sp|P01714|LV319_HUMAN,2
sp|P01721|LV657_HUMAN,1
sp|P01743|HV146_HUMAN,1
sp|P01764|HV323_HUMAN;sp|P01768|HV330_HUMAN;sp|P0DP03|HVC05_HUMAN,1
sp|P01766|HV313_HUMAN,1
sp|P01768|HV330_HUMAN;sp|P01772|HV333_HUMAN;sp|P0DP02|HVC33_HUMAN;sp|P0DP03|HVC05_HUMAN,1
sp|P01780|HV307_HUMAN,2
sp|P01782|HV309_HUMAN;sp|P0DP04|HV43D_HUMAN,2
sp|P01817|HV205_HUMAN,1
sp|P01833|PIGR_HUMAN,7
sp|P01834|IGKC_HUMAN,2
sp|P01834|IGKC_HUMAN;sp|P0DOX7|IGK_HUMAN,6
sp|P01857|IGHG1_HUMAN;sp|P01859|IGHG2_HUMAN;sp|P01860|IGHG3_HUMAN;sp|P01861|IGHG4_HUMAN;sp|P0DOX5|IGG1_HUMAN,2
sp|P01857|IGHG1_HUMAN;sp|P01859|IGHG2_HUMAN;sp|P01860|IGHG3_HUMAN;sp|P0DOX5|IGG1_HUMAN,1
sp|P01857|IGHG1_HUMAN;sp|P01859|IGHG2_HUMAN;sp|P0DOX5|IGG1_HUMAN,1
sp|P01857|IGHG1_HUMAN;sp|P01860|IGHG3_HUMAN;sp|P01861|IGHG4_HUMAN;sp|P0DOX5|IGG1_HUMAN,2
sp|P01857|IGHG1_HUMAN;sp|P01860|IGHG3_HUMAN;sp|P0DOX5|IGG1_HUMAN,4
sp|P01857|IGHG1_HUMAN;sp|P01861|IGHG4_HUMAN;sp|P0DOX5|IGG1_HUMAN,1
sp|P01857|IGHG1_HUMAN;sp|P0DOX5|IGG1_HUMAN,8
sp|P01859|IGHG2_HUMAN,3
sp|P01859|IGHG2_HUMAN;sp|P01860|IGHG3_HUMAN,1
sp|P01859|IGHG2_HUMAN;sp|P01860|IGHG3_HUMAN;sp|P01861|IGHG4_HUMAN,1
sp|P01859|IGHG2_HUMAN;sp|P01861|IGHG4_HUMAN,1
sp|P01860|IGHG3_HUMAN,7
sp|P01861|IGHG4_HUMAN,6
sp|P01871|IGHM_HUMAN,3
sp|P01871|IGHM_HUMAN;sp|P0DOX6|IGM_HUMAN,12
sp|P01876|IGHA1_HUMAN,8
sp|P01876|IGHA1_HUMAN;sp|P01877|IGHA2_HUMAN;sp|P0DOX2|IGA2_HUMAN,5
sp|P01877|IGHA2_HUMAN;sp|P0DOX2|IGA2_HUMAN,2
sp|P01880|IGHD_HUMAN;sp|P0DOX3|IGD_HUMAN,2
sp|P01889|HLAB_HUMAN,2
sp|P01889|HLAB_HUMAN;sp|P01893|HLAH_HUMAN;sp|P04439|HLAA_HUMAN;sp|P10321|HLAC_HUMAN,1
sp|P01889|HLAB_HUMAN;sp|P01893|HLAH_HUMAN;sp|P04439|HLAA_HUMAN;sp|P10321|HLAC_HUMAN;sp|P17693|HLAG_HUMAN,1
sp|P01889|HLAB_HUMAN;sp|P01893|HLAH_HUMAN;sp|P10321|HLAC_HUMAN;sp|P13747|HLAE_HUMAN,1
sp|P01889|HLAB_HUMAN;sp|P04439|HLAA_HUMAN,2
sp|P01889|HLAB_HUMAN;sp|P10321|HLAC_HUMAN,2
sp|P01889|HLAB_HUMAN;sp|P10321|HLAC_HUMAN;sp|P13747|HLAE_HUMAN,1
sp|P01893|HLAH_HUMAN;sp|P04439|HLAA_HUMAN,2
sp|P01893|HLAH_HUMAN;sp|P04439|HLAA_HUMAN;sp|P10321|HLAC_HUMAN,1
sp|P01893|HLAH_HUMAN;sp|P04439|HLAA_HUMAN;sp|P10321|HLAC_HUMAN;sp|P30511|HLAF_HUMAN,1
sp|P01903|DRA_HUMAN,5
sp|P01903|DRA_HUMAN;sp|P01906|DQA2_HUMAN,1
sp|P01906|DQA2_HUMAN,1
sp|P01906|DQA2_HUMAN;sp|P01909|DQA1_HUMAN,1
sp|P01909|DQA1_HUMAN,1
sp|P01911|DRB1_HUMAN,2
sp|P01911|DRB1_HUMAN;sp|P04440|DPB1_HUMAN,1
sp|P01911|DRB1_HUMAN;sp|P04440|DPB1_HUMAN;sp|P79483|DRB3_HUMAN;sp|Q30154|DRB5_HUMAN,1
sp|P01911|DRB1_HUMAN;sp|P79483|DRB3_HUMAN,2
sp|P01911|DRB1_HUMAN;sp|Q30154|DRB5_HUMAN,2
sp|P01920|DQB1_HUMAN,3
sp|P02008|HBAZ_HUMAN;sp|P69905|HBA_HUMAN,1
sp|P02042|HBD_HUMAN,6
sp|P02042|HBD_HUMAN;sp|P02100|HBE_HUMAN;sp|P68871|HBB_HUMAN;sp|P69891|HBG1_HUMAN;sp|P69892|HBG2_HUMAN,1
sp|P02042|HBD_HUMAN;sp|P68871|HBB_HUMAN,6
sp|P02452|CO1A1_HUMAN,23
sp|P02458|CO2A1_HUMAN,3
sp|P02458|CO2A1_HUMAN;sp|P02461|CO3A1_HUMAN,1
sp|P02461|CO3A1_HUMAN,8
sp|P02462|CO4A1_HUMAN,4
sp|P02462|CO4A1_HUMAN;sp|P29400|CO4A5_HUMAN,2
sp|P02511|CRYAB_HUMAN,6
sp|P02533|K1C14_HUMAN,7
sp|P02533|K1C14_HUMAN;sp|P08727|K1C19_HUMAN,2
sp|P02533|K1C14_HUMAN;sp|P08727|K1C19_HUMAN;sp|P08779|K1C16_HUMAN;sp|P13645|K1C10_HUMAN;sp|P19012|K1C15_HUMAN;sp|Q04695|K1C17_HUMAN;sp|Q99456|K1C12_HUMAN,1
sp|P02533|K1C14_HUMAN;sp|P08727|K1C19_HUMAN;sp|P08779|K1C16_HUMAN;sp|P13646|K1C13_HUMAN;sp|P19012|K1C15_HUMAN;sp|P35900|K1C20_HUMAN;sp|Q04695|K1C17_HUMAN;sp|Q8N1A0|KT222_HUMAN,1
sp|P02533|K1C14_HUMAN;sp|P08727|K1C19_HUMAN;sp|P08779|K1C16_HUMAN;sp|P19012|K1C15_HUMAN;sp|Q04695|K1C17_HUMAN,2
sp|P02533|K1C14_HUMAN;sp|P08727|K1C19_HUMAN;sp|Q04695|K1C17_HUMAN,1
sp|P02533|K1C14_HUMAN;sp|P08779|K1C16_HUMAN,3
sp|P02533|K1C14_HUMAN;sp|P08779|K1C16_HUMAN;sp|P13645|K1C10_HUMAN,1
sp|P02533|K1C14_HUMAN;sp|P08779|K1C16_HUMAN;sp|P13645|K1C10_HUMAN;sp|Q7Z3Y7|K1C28_HUMAN;sp|Q7Z3Y8|K1C27_HUMAN;sp|Q7Z3Y9|K1C26_HUMAN;sp|Q7Z3Z0|K1C25_HUMAN,1
sp|P02533|K1C14_HUMAN;sp|P08779|K1C16_HUMAN;sp|P13646|K1C13_HUMAN;sp|P19012|K1C15_HUMAN;sp|P35900|K1C20_HUMAN;sp|Q04695|K1C17_HUMAN,1
sp|P02533|K1C14_HUMAN;sp|Q04695|K1C17_HUMAN,2
sp|P02538|K2C6A_HUMAN,1
sp|P02538|K2C6A_HUMAN;sp|P04259|K2C6B_HUMAN;sp|P04264|K2C1_HUMAN;sp|P05787|K2C8_HUMAN;sp|P13647|K2C5_HUMAN;sp|P48668|K2C6C_HUMAN,1
sp|P02538|K2C6A_HUMAN;sp|P04259|K2C6B_HUMAN;sp|P04264|K2C1_HUMAN;sp|P05787|K2C8_HUMAN;sp|P13647|K2C5_HUMAN;sp|P48668|K2C6C_HUMAN;sp|Q5XKE5|K2C79_HUMAN,1
sp|P02538|K2C6A_HUMAN;sp|P04259|K2C6B_HUMAN;sp|P05787|K2C8_HUMAN;sp|P48668|K2C6C_HUMAN,1
sp|P02538|K2C6A_HUMAN;sp|P04259|K2C6B_HUMAN;sp|P12035|K2C3_HUMAN;sp|P48668|K2C6C_HUMAN,1
sp|P02538|K2C6A_HUMAN;sp|P04259|K2C6B_HUMAN;sp|P13647|K2C5_HUMAN;sp|P48668|K2C6C_HUMAN,2
sp|P02538|K2C6A_HUMAN;sp|P04259|K2C6B_HUMAN;sp|P13647|K2C5_HUMAN;sp|P48668|K2C6C_HUMAN;sp|Q5XKE5|K2C79_HUMAN,1
sp|P02538|K2C6A_HUMAN;sp|P04259|K2C6B_HUMAN;sp|P19013|K2C4_HUMAN;sp|P35908|K22E_HUMAN;sp|P48668|K2C6C_HUMAN;sp|Q01546|K22O_HUMAN,1
sp|P02538|K2C6A_HUMAN;sp|P04259|K2C6B_HUMAN;sp|P48668|K2C6C_HUMAN,7
sp|P02538|K2C6A_HUMAN;sp|P13647|K2C5_HUMAN;sp|P48668|K2C6C_HUMAN,2
sp|P02545|LMNA_HUMAN,45
sp|P02545|LMNA_HUMAN;sp|P20700|LMNB1_HUMAN;sp|Q03252|LMNB2_HUMAN,2
sp|P02647|APOA1_HUMAN,22
sp|P02649|APOE_HUMAN,13
sp|P02652|APOA2_HUMAN,5
sp|P02654|APOC1_HUMAN,1
sp|P02656|APOC3_HUMAN,2
sp|P02662|CASA1_BOVIN,2
sp|P02663|CASA2_BOVIN,2
sp|P02668|CASK_BOVIN,1
sp|P02671|FIBA_HUMAN,26
sp|P02675|FIBB_HUMAN,28
sp|P02679|FIBG_HUMAN,20
sp|P02689|MYP2_HUMAN;sp|P15090|FABP4_HUMAN,1
sp|P02730|B3AT_HUMAN,6
sp|P02741|CRP_HUMAN,3
sp|P02743|SAMP_HUMAN,7
sp|P02746|C1QB_HUMAN,5
sp|P02747|C1QC_HUMAN,3
sp|P02748|CO9_HUMAN,15
sp|P02749|APOH_HUMAN,6
sp|P02750|A2GL_HUMAN,6
sp|P02751|FINC_HUMAN,78
sp|P02753|RET4_HUMAN,4
sp|P02760|AMBP_HUMAN,7
sp|P02763|A1AG1_HUMAN,6
sp|P02763|A1AG1_HUMAN;sp|P19652|A1AG2_HUMAN,3
sp|P02765|FETUA_HUMAN,5
sp|P02766|TTHY_HUMAN,7
sp|P02768|ALBU_HUMAN,58
sp|P02768|ALBU_HUMAN;sp|P02769|ALBU_BOVIN,7
sp|P02769|ALBU_BOVIN,8
sp|P02774|VTDB_HUMAN,11
sp|P02786|TFR1_HUMAN,13
sp|P02787|TRFE_HUMAN,43
sp|P02788|TRFL_HUMAN,20
sp|P02790|HEMO_HUMAN,17
sp|P02790|HEMO_HUMAN;sp|Q5T013|HYI_HUMAN,1
sp|P02792|FRIL_HUMAN,11
sp|P02794|FRIH_HUMAN,8
sp|P03886|NU1M_HUMAN,3
sp|P03891|NU2M_HUMAN,1
sp|P03897|NU3M_HUMAN,1
sp|P03905|NU4M_HUMAN,3
sp|P03915|NU5M_HUMAN,1
sp|P03928|ATP8_HUMAN,2
sp|P03950|ANGI_HUMAN,5
sp|P03951|FA11_HUMAN;sp|P03952|KLKB1_HUMAN,1
sp|P03952|KLKB1_HUMAN,3
sp|P04003|C4BPA_HUMAN,9
sp|P04004|VTNC_HUMAN,13
sp|P04040|CATA_HUMAN,18
sp|P04049|RAF1_HUMAN;sp|P10398|ARAF_HUMAN;sp|P15056|BRAF_HUMAN,1
sp|P04062|GBA1_HUMAN,4
sp|P04066|FUCO_HUMAN,4
sp|P04075|ALDOA_HUMAN,3
sp|P04080|CYTB_HUMAN,6
sp|P04083|ANXA1_HUMAN,22
sp|P04114|APOB_HUMAN,57
sp|P04114|APOB_HUMAN;sp|Q9BY43|CHM4A_HUMAN,1
sp|P04156|PRIO_HUMAN,1
sp|P04179|SODM_HUMAN,9
sp|P04181|OAT_HUMAN,5
sp|P04183|KITH_HUMAN,1
sp|P04196|HRG_HUMAN,11
sp|P04216|THY1_HUMAN,3
sp|P04217|A1BG_HUMAN,12
sp|P04233|HG2A_HUMAN,6
sp|P04259|K2C6B_HUMAN,2
sp|P04259|K2C6B_HUMAN;sp|P04264|K2C1_HUMAN,1
sp|P04264|K2C1_HUMAN,34
sp|P04264|K2C1_HUMAN;sp|P05787|K2C8_HUMAN;sp|P08729|K2C7_HUMAN;sp|P14136|GFAP_HUMAN;sp|P19013|K2C4_HUMAN;sp|Q6KB66|K2C80_HUMAN,1
sp|P04264|K2C1_HUMAN;sp|P35908|K22E_HUMAN,1
sp|P04264|K2C1_HUMAN;sp|P35908|K22E_HUMAN;sp|Q7Z794|K2C1B_HUMAN,1
sp|P04275|VWF_HUMAN,10
sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN,1
sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN,1
sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BUF5|TBB6_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,1
sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,2
sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BUF5|TBB6_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,1
sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,2
sp|P04350|TBB4A_HUMAN;sp|P68371|TBB4B_HUMAN,1
sp|P04350|TBB4A_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN,1
sp|P04350|TBB4A_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q3ZCM7|TBB8_HUMAN,1
sp|P04350|TBB4A_HUMAN;sp|Q9BUF5|TBB6_HUMAN,2
sp|P04406|G3P_HUMAN,22
sp|P04424|ARLY_HUMAN,9
sp|P04430|KV116_HUMAN,1
sp|P04439|HLAA_HUMAN,9
sp|P04440|DPB1_HUMAN,2
sp|P04626|ERBB2_HUMAN,5
sp|P04626|ERBB2_HUMAN;sp|P80192|M3K9_HUMAN;sp|Q02779|M3K10_HUMAN;sp|Q15303|ERBB4_HUMAN;sp|Q16584|M3K11_HUMAN;sp|Q5TCX8|M3K21_HUMAN,1
sp|P04632|CPNS1_HUMAN,6
sp|P04632|CPNS1_HUMAN;sp|Q96L46|CPNS2_HUMAN,1
sp|P04792|HSPB1_HUMAN,14
sp|P04839|CY24B_HUMAN,8
sp|P04839|CY24B_HUMAN;sp|Q9HBY0|NOX3_HUMAN;sp|Q9Y5S8|NOX1_HUMAN,1
sp|P04843|RPN1_HUMAN,30
sp|P04844|RPN2_HUMAN,17
sp|P04899|GNAI2_HUMAN,7
sp|P04899|GNAI2_HUMAN;sp|P08754|GNAI3_HUMAN;sp|P09471|GNAO_HUMAN;sp|P63096|GNAI1_HUMAN,1
sp|P04899|GNAI2_HUMAN;sp|P08754|GNAI3_HUMAN;sp|P63096|GNAI1_HUMAN,2
sp|P04908|H2A1B_HUMAN;sp|P0C0S5|H2AZ_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P16104|H2AX_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q71UI9|H2AV_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q8IUE6|H2A2B_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q96QV6|H2A1A_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,1
sp|P04908|H2A1B_HUMAN;sp|P0C0S5|H2AZ_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P16104|H2AX_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q71UI9|H2AV_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q96QV6|H2A1A_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,1
sp|P04908|H2A1B_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P16104|H2AX_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q8IUE6|H2A2B_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q96QV6|H2A1A_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,1
sp|P04908|H2A1B_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P16104|H2AX_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q96QV6|H2A1A_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,1
sp|P04908|H2A1B_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,2
sp|P05023|AT1A1_HUMAN,22
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN,3
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P20648|ATP4A_HUMAN;sp|P50993|AT1A2_HUMAN,1
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P20648|ATP4A_HUMAN;sp|P50993|AT1A2_HUMAN;sp|P54707|AT12A_HUMAN;sp|Q13733|AT1A4_HUMAN,4
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P50993|AT1A2_HUMAN,3
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P50993|AT1A2_HUMAN;sp|P54707|AT12A_HUMAN;sp|Q13733|AT1A4_HUMAN,1
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P50993|AT1A2_HUMAN;sp|Q13733|AT1A4_HUMAN,3
sp|P05023|AT1A1_HUMAN;sp|P50993|AT1A2_HUMAN,1
sp|P05023|AT1A1_HUMAN;sp|P50993|AT1A2_HUMAN;sp|Q13733|AT1A4_HUMAN,1
sp|P05026|AT1B1_HUMAN,4
sp|P05067|A4_HUMAN,4
sp|P05089|ARGI1_HUMAN,2
sp|P05090|APOD_HUMAN,4
sp|P05091|ALDH2_HUMAN,19
sp|P05107|ITB2_HUMAN,12
sp|P05109|S10A8_HUMAN,7
sp|P05114|HMGN1_HUMAN,6
sp|P05141|ADT2_HUMAN,5
sp|P05141|ADT2_HUMAN;sp|P12235|ADT1_HUMAN;sp|P12236|ADT3_HUMAN,5
sp|P05141|ADT2_HUMAN;sp|P12235|ADT1_HUMAN;sp|P12236|ADT3_HUMAN;sp|Q9H0C2|ADT4_HUMAN,2
sp|P05141|ADT2_HUMAN;sp|P12236|ADT3_HUMAN,3
sp|P05154|IPSP_HUMAN,5
sp|P05155|IC1_HUMAN,11
sp|P05156|CFAI_HUMAN,4
sp|P05161|ISG15_HUMAN,5
sp|P05164|PERM_HUMAN,10
sp|P05164|PERM_HUMAN;sp|P11678|PERE_HUMAN,1
sp|P05165|PCCA_HUMAN,16
sp|P05166|PCCB_HUMAN,12
sp|P05186|PPBT_HUMAN,7
sp|P05198|IF2A_HUMAN,20
sp|P05204|HMGN2_HUMAN,2
sp|P05362|ICAM1_HUMAN,10
sp|P05386|RLA1_HUMAN,2
sp|P05387|RLA2_HUMAN,7
sp|P05388|RLA0_HUMAN,3
sp|P05388|RLA0_HUMAN;sp|Q8NHW5|RLA0L_HUMAN,7
sp|P05413|FABPH_HUMAN,3
sp|P05452|TETN_HUMAN,8
sp|P05455|LA_HUMAN,19
sp|P05543|THBG_HUMAN,2
sp|P05546|HEP2_HUMAN,9
sp|P05556|ITB1_HUMAN,10
sp|P05556|ITB1_HUMAN;sp|P18564|ITB6_HUMAN,1
sp|P05783|K1C18_HUMAN,35
sp|P05783|K1C18_HUMAN;sp|P08727|K1C19_HUMAN,1
sp|P05783|K1C18_HUMAN;sp|Q92764|KRT35_HUMAN,1
sp|P05787|K2C8_HUMAN,44
sp|P05787|K2C8_HUMAN;sp|P08670|VIME_HUMAN;sp|P08729|K2C7_HUMAN;sp|P17661|DESM_HUMAN;sp|P41219|PERI_HUMAN,1
sp|P05787|K2C8_HUMAN;sp|P08670|VIME_HUMAN;sp|P08729|K2C7_HUMAN;sp|P17661|DESM_HUMAN;sp|P41219|PERI_HUMAN;sp|Q9NSB2|KRT84_HUMAN,1
sp|P05787|K2C8_HUMAN;sp|P08729|K2C7_HUMAN;sp|P14136|GFAP_HUMAN;sp|P19013|K2C4_HUMAN;sp|Q6KB66|K2C80_HUMAN,1
sp|P05976|MYL1_HUMAN;sp|P08590|MYL3_HUMAN;sp|P60660|MYL6_HUMAN,2
sp|P05997|CO5A2_HUMAN,7
sp|P06132|DCUP_HUMAN,3
sp|P06213|INSR_HUMAN;sp|P08069|IGF1R_HUMAN,1
sp|P06213|INSR_HUMAN;sp|P08069|IGF1R_HUMAN;sp|P14616|INSRR_HUMAN,1
sp|P06239|LCK_HUMAN,2
sp|P06239|LCK_HUMAN;sp|P06241|FYN_HUMAN;sp|P07947|YES_HUMAN;sp|P12931|SRC_HUMAN,1
sp|P06241|FYN_HUMAN,1
sp|P06241|FYN_HUMAN;sp|P07947|YES_HUMAN,1
sp|P06241|FYN_HUMAN;sp|P07947|YES_HUMAN;sp|P07948|LYN_HUMAN;sp|P08631|HCK_HUMAN;sp|P12931|SRC_HUMAN,1
sp|P06241|FYN_HUMAN;sp|P07947|YES_HUMAN;sp|P12931|SRC_HUMAN,1
sp|P06280|AGAL_HUMAN,3
sp|P06340|DOA_HUMAN,1
sp|P06396|GELS_HUMAN,29
sp|P06400|RB_HUMAN,2
sp|P06454|PTMA_HUMAN,8
sp|P06493|CDK1_HUMAN,1
sp|P06493|CDK1_HUMAN;sp|P24941|CDK2_HUMAN;sp|Q00526|CDK3_HUMAN,1
sp|P06576|ATPB_HUMAN,26
sp|P06681|CO2_HUMAN,13
sp|P06702|S10A9_HUMAN,7
sp|P06703|S10A6_HUMAN,6
sp|P06727|APOA4_HUMAN,11
sp|P06729|CD2_HUMAN,1
sp|P06730|IF4E_HUMAN,5
sp|P06731|CEAM5_HUMAN,5
sp|P06731|CEAM5_HUMAN;sp|P13688|CEAM1_HUMAN;sp|P31997|CEAM8_HUMAN,1
sp|P06731|CEAM5_HUMAN;sp|P40199|CEAM6_HUMAN,1
sp|P06733|ENOA_HUMAN,24
sp|P06733|ENOA_HUMAN;sp|P09104|ENOG_HUMAN;sp|P13929|ENOB_HUMAN,3
sp|P06733|ENOA_HUMAN;sp|P13929|ENOB_HUMAN,1
sp|P06737|PYGL_HUMAN,8
sp|P06737|PYGL_HUMAN;sp|P11216|PYGB_HUMAN;sp|P11217|PYGM_HUMAN,4
sp|P06744|G6PI_HUMAN,20
sp|P06744|G6PI_HUMAN;sp|Q8N196|SIX5_HUMAN,1
sp|P06748|NPM_HUMAN,8
sp|P06748|NPM_HUMAN;sp|Q9C0A0|CNTP4_HUMAN,1
sp|P06753|TPM3_HUMAN,4
sp|P06753|TPM3_HUMAN;sp|P07951|TPM2_HUMAN;sp|P09493|TPM1_HUMAN,1
sp|P06753|TPM3_HUMAN;sp|P07951|TPM2_HUMAN;sp|P09493|TPM1_HUMAN;sp|P67936|TPM4_HUMAN,7
sp|P06753|TPM3_HUMAN;sp|P07951|TPM2_HUMAN;sp|P67936|TPM4_HUMAN,1
sp|P06753|TPM3_HUMAN;sp|P09493|TPM1_HUMAN,4
sp|P06753|TPM3_HUMAN;sp|P67936|TPM4_HUMAN,2
sp|P06756|ITAV_HUMAN,22
sp|P06865|HEXA_HUMAN,8
sp|P06865|HEXA_HUMAN;sp|P07686|HEXB_HUMAN,1
sp|P06899|H2B1J_HUMAN;sp|P23527|H2B1O_HUMAN;sp|P33778|H2B1B_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|Q6DN03|H2B2C_HUMAN;sp|Q6DRA6|H2B2D_HUMAN;sp|Q8N257|H2B3B_HUMAN,2
sp|P07093|GDN_HUMAN,8
sp|P07099|HYEP_HUMAN,6
sp|P07108|ACBP_HUMAN,7
sp|P07148|FABPL_HUMAN,5
sp|P07195|LDHB_HUMAN,13
sp|P07196|NFL_HUMAN;sp|P07197|NFM_HUMAN;sp|P08670|VIME_HUMAN;sp|P12036|NFH_HUMAN;sp|P17661|DESM_HUMAN;sp|Q16352|AINX_HUMAN,1
sp|P07199|CENPB_HUMAN,3
sp|P07203|GPX1_HUMAN,10
sp|P07205|PGK2_HUMAN,2
sp|P07225|PROS_HUMAN,2
sp|P07237|PDIA1_HUMAN,32
sp|P07305|H10_HUMAN,6
sp|P07311|ACYP1_HUMAN,1
sp|P07339|CATD_HUMAN,15
sp|P07355|ANXA2_HUMAN,8
sp|P07357|CO8A_HUMAN,7
sp|P07358|CO8B_HUMAN,11
sp|P07360|CO8G_HUMAN,10
sp|P07384|CAN1_HUMAN,24
sp|P07437|TBB5_HUMAN,4
sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,2
sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,2
sp|P07437|TBB5_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,1
sp|P07477|TRY1_HUMAN,1
sp|P07585|PGS2_HUMAN,11
sp|P07585|PGS2_HUMAN;sp|P21810|PGS1_HUMAN,1
