protein_group,sequence_count
sp|P62277|RS13_HUMAN,1
sp|P62280|RS11_HUMAN,3
sp|P62318|SMD3_HUMAN,2
sp|P62424|RL7A_HUMAN,2
sp|P62495|ERF1_HUMAN,1
sp|P62701|RS4X_HUMAN,1
sp|P62736|ACTA_HUMAN;sp|P68032|ACTC_HUMAN;sp|P68133|ACTS_HUMAN,1
sp|P62750|RL23A_HUMAN,2
sp|P62753|RS6_HUMAN,2
sp|P62805|H4_HUMAN,5
sp|P62826|RAN_HUMAN,3
sp|P62851|RS25_HUMAN,3
sp|P62857|RS28_HUMAN,1
sp|P62861|RS30_HUMAN,1
sp|P62888|RL30_HUMAN,1
sp|P62906|RL10A_HUMAN,2
sp|P62910|RL32_HUMAN,1
sp|P62913|RL11_HUMAN,2
sp|P62917|RL8_HUMAN,2
sp|P62937|PPIA_HUMAN,6
sp|P62942|FKB1A_HUMAN,1
sp|P62979|RS27A_HUMAN,1
sp|P63010|AP2B1_HUMAN;sp|Q10567|AP1B1_HUMAN,1
sp|P63104|1433Z_HUMAN,1
sp|P63173|RL38_HUMAN,2
sp|P63220|RS21_HUMAN,1
sp|P63241|IF5A1_HUMAN,1
sp|P63241|IF5A1_HUMAN;sp|Q6IS14|IF5AL_HUMAN;sp|Q9GZV4|IF5A2_HUMAN,3
sp|P63244|RACK1_HUMAN,1
sp|P63279|UBC9_HUMAN,1
sp|P68104|EF1A1_HUMAN;sp|Q05639|EF1A2_HUMAN;sp|Q5VTE0|EF1A3_HUMAN,3
sp|P68104|EF1A1_HUMAN;sp|Q5VTE0|EF1A3_HUMAN,6
sp|P68363|TBA1B_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9BQE3|TBA1C_HUMAN,2
sp|P68366|TBA4A_HUMAN,1
sp|P68371|TBB4B_HUMAN,1
sp|P68431|H31_HUMAN;sp|P84243|H33_HUMAN;sp|Q16695|H31T_HUMAN;sp|Q5TEC6|H37_HUMAN;sp|Q6NXT2|H3C_HUMAN;sp|Q71DI3|H32_HUMAN,1
sp|P69905|HBA_HUMAN,3
sp|P78371|TCPB_HUMAN,3
sp|P78417|GSTO1_HUMAN,2
sp|P78527|PRKDC_HUMAN,8
sp|P83731|RL24_HUMAN,3
sp|P84090|ERH_HUMAN,1
sp|P84103|SRSF3_HUMAN,1
sp|Q00325|S25A3_HUMAN,1
sp|Q00610|CLH1_HUMAN,7
sp|Q00839|HNRPU_HUMAN,6
sp|Q01105|SET_HUMAN,1
sp|Q01130|SRSF2_HUMAN;sp|Q9BRL6|SRSF8_HUMAN,1
sp|Q01518|CAP1_HUMAN,1
sp|Q01813|PFKAP_HUMAN,1
sp|Q02543|RL18A_HUMAN,3
sp|Q02790|FKBP4_HUMAN,1
sp|Q04637|IF4G1_HUMAN,2
sp|Q04695|K1C17_HUMAN,4
sp|Q04760|LGUL_HUMAN,2
sp|Q06033|ITIH3_HUMAN,2
sp|Q06323|PSME1_HUMAN,1
sp|Q06830|PRDX1_HUMAN,4
sp|Q07020|RL18_HUMAN,4
sp|Q07955|SRSF1_HUMAN,3
sp|Q08170|SRSF4_HUMAN;sp|Q13243|SRSF5_HUMAN;sp|Q13247|SRSF6_HUMAN,1
sp|Q08170|SRSF4_HUMAN;sp|Q13247|SRSF6_HUMAN,1
sp|Q08211|DHX9_HUMAN,2
sp|Q09666|AHNK_HUMAN,6
sp|Q12906|ILF3_HUMAN,2
sp|Q12931|TRAP1_HUMAN,1
sp|Q13162|PRDX4_HUMAN,3
sp|Q13283|G3BP1_HUMAN,1
sp|Q13813|SPTN1_HUMAN,1
sp|Q13838|DX39B_HUMAN,1
sp|Q14103|HNRPD_HUMAN,1
sp|Q14152|EIF3A_HUMAN,1
sp|Q14697|GANAB_HUMAN,4
sp|Q14974|IMB1_HUMAN,3
sp|Q15046|SYK_HUMAN,2
sp|Q15084|PDIA6_HUMAN,1
sp|Q15149|PLEC_HUMAN,2
sp|Q15181|IPYR_HUMAN,4
sp|Q15181|IPYR_HUMAN;sp|Q9H2U2|IPYR2_HUMAN,1
sp|Q15185|TEBP_HUMAN,1
sp|Q15293|RCN1_HUMAN,1
sp|Q15365|PCBP1_HUMAN,3
sp|Q15631|TSN_HUMAN,1
sp|Q15691|MARE1_HUMAN,2
sp|Q15843|NEDD8_HUMAN,1
sp|Q16401|PSMD5_HUMAN,1
sp|Q16531|DDB1_HUMAN,1
sp|Q16555|DPYL2_HUMAN,2
sp|Q16658|FSCN1_HUMAN,1
sp|Q16881|TRXR1_HUMAN,2
sp|Q16891|MIC60_HUMAN,2
sp|Q86U42|PABP2_HUMAN,1
sp|Q86V81|THOC4_HUMAN,1
sp|Q8NC51|SERB1_HUMAN,3
sp|Q8NDX2|VGLU3_HUMAN,1
sp|Q8WUM4|PDC6I_HUMAN,1
sp|Q92522|H1X_HUMAN,1
sp|Q92688|AN32B_HUMAN,1
sp|Q92945|FUBP2_HUMAN,2
sp|Q92973|TNPO1_HUMAN,1
sp|Q96AE4|FUBP1_HUMAN,2
sp|Q96AG4|LRC59_HUMAN,2
sp|Q96QK1|VPS35_HUMAN,1
sp|Q96TA1|NIBA2_HUMAN,1
sp|Q99497|PARK7_HUMAN,2
sp|Q99623|PHB2_HUMAN,2
sp|Q99714|HCD2_HUMAN,1
sp|Q99832|TCPH_HUMAN,2
sp|Q99873|ANM1_HUMAN,1
sp|Q9BXP5|SRRT_HUMAN,1
sp|Q9H910|JUPI2_HUMAN,1
sp|Q9HB71|CYBP_HUMAN,1
sp|Q9NUU7|DD19A_HUMAN;sp|Q9UMR2|DD19B_HUMAN,1
sp|Q9NZ45|CISD1_HUMAN,1
sp|Q9P258|RCC2_HUMAN,1
sp|Q9UBQ5|EIF3K_HUMAN,1
sp|Q9UQ80|PA2G4_HUMAN,2
sp|Q9Y230|RUVB2_HUMAN,2
sp|Q9Y266|NUDC_HUMAN,1
sp|Q9Y277|VDAC3_HUMAN,1
sp|Q9Y2B0|CNPY2_HUMAN,1
sp|Q9Y2W1|TR150_HUMAN,1
sp|Q9Y4L1|HYOU1_HUMAN,1
sp|Q9Y5B9|SP16H_HUMAN,1
sp|Q9Y696|CLIC4_HUMAN,1
